beta0_deg,Id0_over_Is,Pe_min,J,mu_over_J,sigma,omega_e0,fate,omega_e_final,omega_e_peak,omega_e_min,omega_e_tailmean,ripple,t_end_yr,reached_horizon,beta_final_deg,Id_final_over_Is,eps_beta_max,t_domain_exit_yr,in_domain,omega_e_tailmean_numeric,n_resonance_crossings,nearest_resonance,d_to_resonance,min_d_separatrix,wall_s,omega_e_pred,rel_err_pred,H_drift_rel
135.00,0.5927,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.03439740e-03,1.74532925e-03,1.03439740e-03,1.03439740e-03,0.000000e+00,100.0000,1,125.0517,1.000000,1.739723e-02,NaN,1,NaN,14,SAM 2:1,0.070033,2.870605e-02,9.66,1.03439740e-03,7.546670e-15,0.000000e+00
165.00,0.5927,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.03439740e-03,1.74532925e-03,1.03439740e-03,1.03439740e-03,0.000000e+00,100.0000,1,99.5354,1.000000,1.739867e-02,NaN,1,NaN,14,SAM 2:1,0.070033,2.870605e-02,7.13,1.03439740e-03,2.934816e-15,0.000000e+00
15.00,0.6430,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.12226105e-03,1.74532925e-03,1.12226105e-03,1.12226105e-03,0.000000e+00,100.0000,1,126.8664,1.000000,1.491925e-02,NaN,1,NaN,14,SAM 2:1,0.070033,8.888948e-03,5.94,1.12226105e-03,2.511827e-15,0.000000e+00
45.00,0.6430,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.12226105e-03,1.74532925e-03,1.12226105e-03,1.12226105e-03,0.000000e+00,100.0000,1,98.3280,1.000000,1.489488e-02,NaN,1,NaN,14,SAM 2:1,0.070033,8.888905e-03,8.35,1.12226105e-03,6.569394e-15,0.000000e+00
75.00,0.6430,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.12226105e-03,1.74532925e-03,1.12226105e-03,1.12226105e-03,0.000000e+00,100.0000,1,62.4140,1.000000,1.387391e-02,NaN,1,NaN,14,SAM 2:1,0.070033,8.888905e-03,8.39,1.12226105e-03,7.535481e-15,0.000000e+00
105.00,0.6430,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.12226105e-03,1.74532925e-03,1.12226105e-03,1.12226105e-03,0.000000e+00,100.0000,1,80.6837,1.000000,1.385729e-02,NaN,1,NaN,14,SAM 2:1,0.070033,8.889013e-03,8.39,1.12226105e-03,7.535481e-15,0.000000e+00
135.00,0.6430,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.12226105e-03,1.74532925e-03,1.12226105e-03,1.12226105e-03,0.000000e+00,100.0000,1,114.0711,1.000000,1.490866e-02,NaN,1,NaN,14,SAM 2:1,0.070033,8.888895e-03,8.86,1.12226105e-03,6.569394e-15,0.000000e+00
165.00,0.6430,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.12226105e-03,1.74532925e-03,1.12226105e-03,1.12226105e-03,0.000000e+00,100.0000,1,41.6079,1.000000,1.483241e-02,NaN,1,NaN,14,SAM 2:1,0.070033,8.888908e-03,6.14,1.12226105e-03,2.511827e-15,0.000000e+00
15.00,0.6934,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.21012470e-03,1.74532925e-03,1.21012470e-03,1.21012470e-03,0.000000e+00,100.0000,1,166.2335,1.000000,1.289946e-02,NaN,1,NaN,12,SAM 2:1,0.070033,4.527712e-02,5.66,1.21012470e-03,2.508639e-15,0.000000e+00
45.00,0.6934,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.21012470e-03,1.74532925e-03,1.21012470e-03,1.21012470e-03,0.000000e+00,100.0000,1,110.0867,1.000000,1.295317e-02,NaN,1,NaN,12,SAM 2:1,0.070033,4.527701e-02,7.59,1.21012470e-03,5.734032e-15,0.000000e+00
75.00,0.6934,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.21012470e-03,1.74532925e-03,1.21012470e-03,1.21012470e-03,0.000000e+00,100.0000,1,67.2833,1.000000,1.189857e-02,NaN,1,NaN,12,SAM 2:1,0.070033,4.527730e-02,7.90,1.21012470e-03,6.629975e-15,0.000000e+00
105.00,0.6934,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.21012470e-03,1.74532925e-03,1.21012470e-03,1.21012470e-03,0.000000e+00,100.0000,1,67.5267,1.000000,1.189999e-02,NaN,1,NaN,12,SAM 2:1,0.070033,4.527690e-02,7.04,1.21012470e-03,6.629975e-15,0.000000e+00
135.00,0.6934,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.21012470e-03,1.74532925e-03,1.21012470e-03,1.21012470e-03,0.000000e+00,100.0000,1,102.5229,1.000000,1.294134e-02,NaN,1,NaN,12,SAM 2:1,0.070033,4.527720e-02,8.74,1.21012470e-03,5.734032e-15,0.000000e+00
165.00,0.6934,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.21012470e-03,1.74532925e-03,1.21012470e-03,1.21012470e-03,0.000000e+00,100.0000,1,17.7023,1.000000,1.295257e-02,NaN,1,NaN,12,SAM 2:1,0.070033,4.527654e-02,5.26,1.21012470e-03,2.150262e-15,0.000000e+00
15.00,0.7437,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.29798836e-03,1.74532925e-03,1.29798836e-03,1.29798836e-03,0.000000e+00,100.0000,1,143.5228,1.000000,1.122465e-02,NaN,1,NaN,11,SAM 2:1,0.070033,7.989869e-02,5.36,1.29798836e-03,1.670588e-15,0.000000e+00
45.00,0.7437,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.29798836e-03,1.74532925e-03,1.29798836e-03,1.29798836e-03,0.000000e+00,100.0000,1,77.3502,1.000000,1.131984e-02,NaN,1,NaN,11,SAM 2:1,0.070033,7.989846e-02,6.69,1.29798836e-03,5.011765e-15,0.000000e+00
75.00,0.7437,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.29798836e-03,1.74532925e-03,1.29798836e-03,1.29798836e-03,0.000000e+00,100.0000,1,70.4991,1.000000,1.041798e-02,NaN,1,NaN,11,SAM 2:1,0.070033,7.989853e-02,7.40,1.29798836e-03,5.847060e-15,0.000000e+00
105.00,0.7437,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.29798836e-03,1.74532925e-03,1.29798836e-03,1.29798836e-03,0.000000e+00,100.0000,1,64.9690,1.000000,1.046043e-02,NaN,1,NaN,11,SAM 2:1,0.070033,7.989834e-02,6.52,1.29798836e-03,5.847060e-15,0.000000e+00
135.00,0.7437,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.29798836e-03,1.74532925e-03,1.29798836e-03,1.29798836e-03,0.000000e+00,100.0000,1,131.2812,1.000000,1.131708e-02,NaN,1,NaN,11,SAM 2:1,0.070033,7.989837e-02,7.18,1.29798836e-03,5.011765e-15,0.000000e+00
165.00,0.7437,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.29798836e-03,1.74532925e-03,1.29798836e-03,1.29798836e-03,1.670588e-16,100.0000,1,25.7280,1.000000,1.121457e-02,NaN,1,NaN,11,SAM 2:1,0.070033,7.989895e-02,4.27,1.29798836e-03,1.670588e-15,0.000000e+00
15.00,0.7940,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.38585201e-03,1.74532925e-03,1.38585201e-03,1.38585201e-03,0.000000e+00,100.0000,1,115.1579,1.000000,9.979478e-03,NaN,1,NaN,9,SAM 2:1,0.070033,5.962049e-02,4.56,1.38585201e-03,1.721140e-15,0.000000e+00
45.00,0.7940,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.38585201e-03,1.74532925e-03,1.38585201e-03,1.38585201e-03,0.000000e+00,100.0000,1,98.5736,1.000000,1.004348e-02,NaN,1,NaN,9,SAM 2:1,0.070033,5.962049e-02,6.50,1.38585201e-03,4.381083e-15,0.000000e+00
75.00,0.7940,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.38585201e-03,1.74532925e-03,1.38585201e-03,1.38585201e-03,0.000000e+00,100.0000,1,100.9058,1.000000,9.226877e-03,NaN,1,NaN,9,SAM 2:1,0.070033,5.962049e-02,5.85,1.38585201e-03,5.163419e-15,0.000000e+00
105.00,0.7940,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.38585201e-03,1.74532925e-03,1.38585201e-03,1.38585201e-03,0.000000e+00,100.0000,1,71.2888,1.000000,9.215544e-03,NaN,1,NaN,9,SAM 2:1,0.070033,5.962049e-02,6.75,1.38585201e-03,5.163419e-15,0.000000e+00
135.00,0.7940,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.38585201e-03,1.74532925e-03,1.38585201e-03,1.38585201e-03,0.000000e+00,100.0000,1,113.8432,1.000000,1.004566e-02,NaN,1,NaN,9,SAM 2:1,0.070033,5.962049e-02,7.19,1.38585201e-03,4.381083e-15,0.000000e+00
165.00,0.7940,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.38585201e-03,1.74532925e-03,1.38585201e-03,1.38585201e-03,0.000000e+00,100.0000,1,76.6198,1.000000,1.005885e-02,NaN,1,NaN,9,SAM 2:1,0.070033,5.962049e-02,4.94,1.38585201e-03,1.721140e-15,0.000000e+00
15.00,0.8599,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.50087702e-03,1.74532925e-03,1.50087702e-03,1.50087702e-03,0.000000e+00,100.0000,1,123.3173,1.000000,8.592042e-03,NaN,1,NaN,3,SAM 2:1,0.070033,1.843053e-02,4.81,1.50087702e-03,1.589234e-15,0.000000e+00
45.00,0.8599,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.50087702e-03,1.74532925e-03,1.50087702e-03,1.50087702e-03,0.000000e+00,100.0000,1,72.1825,1.000000,8.651777e-03,NaN,1,NaN,3,SAM 2:1,0.070033,1.843053e-02,5.81,1.50087702e-03,3.611895e-15,0.000000e+00
75.00,0.8599,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.50087702e-03,1.74532925e-03,1.50087702e-03,1.50087702e-03,0.000000e+00,100.0000,1,116.1629,1.000000,7.909154e-03,NaN,1,NaN,3,SAM 2:1,0.070033,1.843053e-02,6.33,1.50087702e-03,4.478750e-15,0.000000e+00
105.00,0.8599,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.50087702e-03,1.74532925e-03,1.50087702e-03,1.50087702e-03,0.000000e+00,100.0000,1,91.9466,1.000000,7.896453e-03,NaN,1,NaN,3,SAM 2:1,0.070033,1.843053e-02,7.73,1.50087702e-03,4.478750e-15,0.000000e+00
135.00,0.8599,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.50087702e-03,1.74532925e-03,1.50087702e-03,1.50087702e-03,0.000000e+00,100.0000,1,75.1550,1.000000,8.654244e-03,NaN,1,NaN,3,SAM 2:1,0.070033,1.843053e-02,6.44,1.50087702e-03,3.611895e-15,0.000000e+00
165.00,0.8599,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.50087702e-03,1.74532925e-03,1.50087702e-03,1.50087702e-03,0.000000e+00,100.0000,1,45.0956,1.000000,8.574159e-03,NaN,1,NaN,3,SAM 2:1,0.070033,1.843053e-02,4.65,1.50087702e-03,1.155807e-15,0.000000e+00
15.00,0.8755,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.52803838e-03,1.74532925e-03,1.52803838e-03,1.52803838e-03,0.000000e+00,100.0000,1,80.6414,1.000000,8.385726e-03,NaN,1,NaN,2,SAM 2:1,0.070033,3.686106e-02,5.28,1.52803838e-03,1.560985e-15,0.000000e+00
45.00,0.8755,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.52803838e-03,1.74532925e-03,1.52803838e-03,1.52803838e-03,0.000000e+00,100.0000,1,100.9655,1.000000,8.387123e-03,NaN,1,NaN,2,SAM 2:1,0.070033,3.686106e-02,6.18,1.52803838e-03,3.831508e-15,0.000000e+00
75.00,0.8755,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.52803838e-03,1.74532925e-03,1.52803838e-03,1.52803838e-03,0.000000e+00,100.0000,1,62.4931,1.000000,7.632678e-03,NaN,1,NaN,2,SAM 2:1,0.070033,3.686106e-02,5.52,1.52803838e-03,4.399139e-15,0.000000e+00
105.00,0.8755,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.52803838e-03,1.74532925e-03,1.52803838e-03,1.52803838e-03,0.000000e+00,100.0000,1,81.9476,1.000000,7.624685e-03,NaN,1,NaN,2,SAM 2:1,0.070033,3.686106e-02,5.28,1.52803838e-03,4.399139e-15,0.000000e+00
135.00,0.8755,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.52803838e-03,1.74532925e-03,1.52803838e-03,1.52803838e-03,0.000000e+00,100.0000,1,49.8821,1.000000,7.758837e-03,NaN,1,NaN,2,SAM 2:1,0.070033,3.686106e-02,5.89,1.52803838e-03,3.831508e-15,0.000000e+00
165.00,0.8755,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.52803838e-03,1.74532925e-03,1.52803838e-03,1.52803838e-03,0.000000e+00,100.0000,1,111.1392,1.000000,8.388645e-03,NaN,1,NaN,2,SAM 2:1,0.070033,3.686106e-02,4.41,1.52803838e-03,1.560985e-15,0.000000e+00
15.00,0.8911,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.55519974e-03,1.74532925e-03,1.55519974e-03,1.55519974e-03,0.000000e+00,100.0000,1,24.4945,1.000000,8.017181e-03,NaN,1,NaN,1,SAM 2:1,0.070033,5.529159e-02,4.02,1.55519974e-03,1.533722e-15,0.000000e+00
45.00,0.8911,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.55519974e-03,1.74532925e-03,1.55519974e-03,1.55519974e-03,0.000000e+00,100.0000,1,40.7953,1.000000,8.112968e-03,NaN,1,NaN,1,SAM 2:1,0.070033,5.529159e-02,5.90,1.55519974e-03,3.625162e-15,0.000000e+00
75.00,0.8911,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.55519974e-03,1.74532925e-03,1.55519974e-03,1.55519974e-03,0.000000e+00,100.0000,1,63.2788,1.000000,7.379746e-03,NaN,1,NaN,1,SAM 2:1,0.070033,5.529159e-02,5.76,1.55519974e-03,4.461738e-15,0.000000e+00
105.00,0.8911,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.55519974e-03,1.74532925e-03,1.55519974e-03,1.55519974e-03,0.000000e+00,100.0000,1,86.2367,1.000000,7.388660e-03,NaN,1,NaN,1,SAM 2:1,0.070033,5.529159e-02,5.36,1.55519974e-03,4.461738e-15,0.000000e+00
135.00,0.8911,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.55519974e-03,1.74532925e-03,1.55519974e-03,1.55519974e-03,0.000000e+00,100.0000,1,127.1119,1.000000,8.105831e-03,NaN,1,NaN,1,SAM 2:1,0.070033,5.529159e-02,5.77,1.55519974e-03,3.625162e-15,0.000000e+00
165.00,0.8911,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.55519974e-03,1.74532925e-03,1.55519974e-03,1.55519974e-03,0.000000e+00,100.0000,1,144.8534,1.000000,7.946880e-03,NaN,1,NaN,1,SAM 2:1,0.070033,5.529159e-02,4.27,1.55519974e-03,1.394293e-15,0.000000e+00
15.00,0.9066,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.58236110e-03,1.74532925e-03,1.58236110e-03,1.58236110e-03,0.000000e+00,100.0000,1,69.9613,1.000000,7.869173e-03,NaN,1,NaN,1,SAM 2:1,0.070033,7.372212e-02,3.78,1.58236110e-03,1.370360e-15,0.000000e+00
45.00,0.9066,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.58236110e-03,1.74532925e-03,1.58236110e-03,1.58236110e-03,0.000000e+00,100.0000,1,98.9415,1.000000,7.853571e-03,NaN,1,NaN,1,SAM 2:1,0.070033,7.372212e-02,5.84,1.58236110e-03,3.425900e-15,0.000000e+00
75.00,0.9066,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.58236110e-03,1.74532925e-03,1.58236110e-03,1.58236110e-03,0.000000e+00,100.0000,1,111.5811,1.000000,7.143027e-03,NaN,1,NaN,1,SAM 2:1,0.070033,7.372212e-02,5.27,1.58236110e-03,4.111080e-15,0.000000e+00
105.00,0.9066,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.58236110e-03,1.74532925e-03,1.58236110e-03,1.58236110e-03,0.000000e+00,100.0000,1,82.9462,1.000000,7.146882e-03,NaN,1,NaN,1,SAM 2:1,0.070033,7.372212e-02,5.18,1.58236110e-03,4.111080e-15,0.000000e+00
135.00,0.9066,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.58236110e-03,1.74532925e-03,1.58236110e-03,1.58236110e-03,0.000000e+00,100.0000,1,51.3431,1.000000,7.867573e-03,NaN,1,NaN,1,SAM 2:1,0.070033,7.372212e-02,6.14,1.58236110e-03,3.425900e-15,0.000000e+00
165.00,0.9066,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.58236110e-03,1.74532925e-03,1.58236110e-03,1.58236110e-03,0.000000e+00,100.0000,1,98.2694,1.000000,7.850349e-03,NaN,1,NaN,1,SAM 2:1,0.070033,7.372212e-02,4.21,1.58236110e-03,1.370360e-15,0.000000e+00
15.00,0.9222,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.60952246e-03,1.74532925e-03,1.60952246e-03,1.60952246e-03,0.000000e+00,100.0000,1,69.2461,1.000000,7.626966e-03,NaN,1,NaN,1,SAM 2:1,0.070033,9.215264e-02,4.74,1.60952246e-03,1.212511e-15,0.000000e+00
45.00,0.9222,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.60952246e-03,1.74532925e-03,1.60952246e-03,1.60952246e-03,0.000000e+00,100.0000,1,77.8465,1.000000,7.619782e-03,NaN,1,NaN,1,SAM 2:1,0.070033,9.215264e-02,6.29,1.60952246e-03,3.233363e-15,0.000000e+00
75.00,0.9222,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.60952246e-03,1.74532925e-03,1.60952246e-03,1.60952246e-03,0.000000e+00,100.0000,1,100.8549,1.000000,6.854481e-03,NaN,1,NaN,1,SAM 2:1,0.070033,9.215264e-02,5.66,1.60952246e-03,4.041704e-15,0.000000e+00
105.00,0.9222,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.60952246e-03,1.74532925e-03,1.60952246e-03,1.60952246e-03,0.000000e+00,100.0000,1,71.2473,1.000000,6.842847e-03,NaN,1,NaN,1,SAM 2:1,0.070033,9.215264e-02,5.52,1.60952246e-03,4.041704e-15,0.000000e+00
135.00,0.9222,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.60952246e-03,1.74532925e-03,1.60952246e-03,1.60952246e-03,0.000000e+00,100.0000,1,69.5550,1.000000,7.627100e-03,NaN,1,NaN,1,SAM 2:1,0.070033,9.215264e-02,5.86,1.60952246e-03,3.233363e-15,0.000000e+00
165.00,0.9222,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.60952246e-03,1.74532925e-03,1.60952246e-03,1.60952246e-03,0.000000e+00,100.0000,1,98.9725,1.000000,7.615445e-03,NaN,1,NaN,1,SAM 2:1,0.070033,9.215264e-02,4.22,1.60952246e-03,1.481958e-15,0.000000e+00
15.00,0.9378,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.63668382e-03,1.74532925e-03,1.63668382e-03,1.63668382e-03,0.000000e+00,100.0000,1,24.5883,1.000000,7.393060e-03,NaN,1,NaN,0,SAM 2:1,0.070033,1.105832e-01,4.26,1.63668382e-03,1.457364e-15,0.000000e+00
45.00,0.9378,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.63668382e-03,1.74532925e-03,1.63668382e-03,1.63668382e-03,0.000000e+00,100.0000,1,84.6754,1.000000,7.357734e-03,NaN,1,NaN,0,SAM 2:1,0.070033,1.105832e-01,5.68,1.63668382e-03,3.312192e-15,0.000000e+00
75.00,0.9378,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.63668382e-03,1.74532925e-03,1.63668382e-03,1.63668382e-03,0.000000e+00,100.0000,1,90.4298,1.000000,6.697061e-03,NaN,1,NaN,0,SAM 2:1,0.070033,1.105832e-01,5.33,1.63668382e-03,3.842143e-15,0.000000e+00
105.00,0.9378,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.63668382e-03,1.74532925e-03,1.63668382e-03,1.63668382e-03,0.000000e+00,100.0000,1,115.5998,1.000000,6.695056e-03,NaN,1,NaN,0,SAM 2:1,0.070033,1.105832e-01,5.48,1.63668382e-03,3.842143e-15,0.000000e+00
135.00,0.9378,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.63668382e-03,1.74532925e-03,1.63668382e-03,1.63668382e-03,0.000000e+00,100.0000,1,125.8914,1.000000,7.393225e-03,NaN,1,NaN,0,SAM 2:1,0.070033,1.105832e-01,6.11,1.63668382e-03,3.312192e-15,0.000000e+00
165.00,0.9378,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.63668382e-03,1.74532925e-03,1.63668382e-03,1.63668382e-03,0.000000e+00,100.0000,1,144.7469,1.000000,7.381453e-03,NaN,1,NaN,0,SAM 2:1,0.070033,1.105832e-01,4.12,1.63668382e-03,1.059901e-15,0.000000e+00
15.00,0.9533,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.66384518e-03,1.74532925e-03,1.66384518e-03,1.66384518e-03,0.000000e+00,100.0000,1,72.9033,1.000000,7.130119e-03,NaN,1,NaN,0,SAM 2:1,0.070033,1.290137e-01,4.00,1.66384518e-03,1.172924e-15,0.000000e+00
45.00,0.9533,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.66384518e-03,1.74532925e-03,1.66384518e-03,1.66384518e-03,0.000000e+00,100.0000,1,40.5369,1.000000,7.175018e-03,NaN,1,NaN,0,SAM 2:1,0.070033,1.290137e-01,6.20,1.66384518e-03,3.127797e-15,0.000000e+00
75.00,0.9533,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.66384518e-03,1.74532925e-03,1.66384518e-03,1.66384518e-03,0.000000e+00,100.0000,1,96.3830,1.000000,6.463152e-03,NaN,1,NaN,0,SAM 2:1,0.070033,1.290137e-01,5.39,1.66384518e-03,3.909747e-15,0.000000e+00
105.00,0.9533,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.66384518e-03,1.74532925e-03,1.66384518e-03,1.66384518e-03,0.000000e+00,100.0000,1,117.2932,1.000000,6.489073e-03,NaN,1,NaN,0,SAM 2:1,0.070033,1.290137e-01,5.41,1.66384518e-03,3.909747e-15,0.000000e+00
135.00,0.9533,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.66384518e-03,1.74532925e-03,1.66384518e-03,1.66384518e-03,0.000000e+00,100.0000,1,125.3961,1.000000,7.157293e-03,NaN,1,NaN,0,SAM 2:1,0.070033,1.290137e-01,6.11,1.66384518e-03,3.127797e-15,0.000000e+00
165.00,0.9533,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.66384518e-03,1.74532925e-03,1.66384518e-03,1.66384518e-03,0.000000e+00,100.0000,1,118.8554,1.000000,7.121737e-03,NaN,1,NaN,0,SAM 2:1,0.070033,1.290137e-01,4.14,1.66384518e-03,1.172924e-15,0.000000e+00
15.00,0.9689,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.69100653e-03,1.74532925e-03,1.69100653e-03,1.69100653e-03,0.000000e+00,100.0000,1,148.7648,1.000000,6.896783e-03,NaN,1,NaN,0,SAM 2:1,0.070033,1.474442e-01,4.19,1.69100653e-03,1.410547e-15,0.000000e+00
45.00,0.9689,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.69100653e-03,1.74532925e-03,1.69100653e-03,1.69100653e-03,0.000000e+00,100.0000,1,54.4428,1.000000,6.941260e-03,NaN,1,NaN,0,SAM 2:1,0.070033,1.474442e-01,5.63,1.69100653e-03,3.205789e-15,0.000000e+00
75.00,0.9689,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.69100653e-03,1.74532925e-03,1.69100653e-03,1.69100653e-03,0.000000e+00,100.0000,1,86.7485,1.000000,6.284464e-03,NaN,1,NaN,0,SAM 2:1,0.070033,1.474442e-01,4.97,1.69100653e-03,3.846947e-15,0.000000e+00
105.00,0.9689,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.69100653e-03,1.74532925e-03,1.69100653e-03,1.69100653e-03,0.000000e+00,100.0000,1,63.4230,1.000000,6.258030e-03,NaN,1,NaN,0,SAM 2:1,0.070033,1.474442e-01,5.42,1.69100653e-03,3.846947e-15,0.000000e+00
135.00,0.9689,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.69100653e-03,1.74532925e-03,1.69100653e-03,1.69100653e-03,0.000000e+00,100.0000,1,139.4464,1.000000,6.941930e-03,NaN,1,NaN,0,SAM 2:1,0.070033,1.474442e-01,5.45,1.69100653e-03,3.205789e-15,0.000000e+00
165.00,0.9689,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.69100653e-03,1.74532925e-03,1.69100653e-03,1.69100653e-03,0.000000e+00,100.0000,1,21.0964,1.000000,6.901529e-03,NaN,1,NaN,0,SAM 2:1,0.070033,1.474442e-01,4.00,1.69100653e-03,1.538779e-15,0.000000e+00
15.00,0.9844,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.71816789e-03,1.74532925e-03,1.71816789e-03,1.71816789e-03,0.000000e+00,100.0000,1,28.4920,1.000000,6.642700e-03,NaN,1,NaN,0,SAM 2:1,0.070033,1.658748e-01,4.03,1.71816789e-03,1.262045e-15,0.000000e+00
45.00,0.9844,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.71816789e-03,1.74532925e-03,1.71816789e-03,1.71816789e-03,0.000000e+00,100.0000,1,138.6891,1.000000,5.498822e-03,NaN,1,NaN,0,SAM 2:1,0.070033,1.658748e-01,5.27,1.71816789e-03,2.902702e-15,0.000000e+00
75.00,0.9844,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.71816789e-03,1.74532925e-03,1.71816789e-03,1.71816789e-03,0.000000e+00,100.0000,1,102.1577,1.000000,6.102451e-03,NaN,1,NaN,0,SAM 2:1,0.070033,1.658748e-01,4.73,1.71816789e-03,3.659929e-15,0.000000e+00
105.00,0.9844,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.71816789e-03,1.74532925e-03,1.71816789e-03,1.71816789e-03,0.000000e+00,100.0000,1,72.3466,1.000000,6.101304e-03,NaN,1,NaN,0,SAM 2:1,0.070033,1.658748e-01,4.83,1.71816789e-03,3.659929e-15,0.000000e+00
135.00,0.9844,60.0,1.8000,1.0e-03,+1,1.74532925e-03,equilibrium,1.71816789e-03,1.74532925e-03,1.71816789e-03,1.71816789e-03,0.000000e+00,100.0000,1,50.9674,1.000000,6.667751e-03,NaN,1,NaN,0,SAM 2:1,0.070033,1.658748e-01,4.94,1.71816789e-03,2.902702e-15,0.000000e+00
