config,ic_id,band0,t_yr,omega_e,Id_over_Is,beta_deg
goes8_sa17,28,SAM,0.054612,2.68637827e-02,0.999929,67.6979
goes8_sa17,28,SAM,0.060209,2.92052599e-02,0.999944,67.9530
goes8_sa17,28,SAM,0.066379,3.17719855e-02,0.999957,68.2326
goes8_sa17,28,SAM,0.073182,3.45844317e-02,0.999968,68.5336
goes8_sa17,28,SAM,0.080683,3.76650395e-02,0.999977,68.8515
goes8_sa17,28,SAM,0.088951,4.10385337e-02,0.999983,69.1805
goes8_sa17,28,SAM,0.098068,4.47323154e-02,0.999989,69.5132
goes8_sa17,28,SAM,0.108118,4.87769421e-02,0.999993,69.8408
goes8_sa17,28,SAM,0.119199,5.32067127e-02,0.999995,70.1537
goes8_sa17,28,SAM,0.131415,5.80603684e-02,0.999997,70.4409
goes8_sa17,28,SAM,0.144883,6.33819141e-02,0.999998,70.6912
goes8_sa17,28,SAM,0.159731,6.92215578e-02,0.999999,70.8936
goes8_sa17,28,SAM,0.176101,7.56367408e-02,1.000000,71.0380
goes8_sa17,28,SAM,0.194149,8.26932038e-02,1.000000,71.1165
goes8_sa17,28,SAM,0.214047,9.04659883e-02,1.000000,71.1246
goes8_sa17,28,SAM,0.235983,9.90402109e-02,1.000000,71.0632
goes8_sa17,28,SAM,0.260168,1.08511368e-01,1.000000,70.9401
goes8_sa17,28,SAM,0.286832,1.18984820e-01,1.000000,70.7724
goes8_sa17,28,SAM,0.316228,1.30573993e-01,1.000000,70.5887
goes8_sa17,28,SAM,0.348637,1.43396671e-01,1.000000,70.4305
goes8_sa17,28,SAM,0.384367,1.57568654e-01,1.000000,70.3551
goes8_sa17,28,SAM,0.423759,1.73194041e-01,1.000000,70.4354
goes8_sa17,28,SAM,0.467188,1.90351680e-01,1.000000,70.7604
goes8_sa17,28,SAM,0.515068,2.09078229e-01,1.000000,71.4305
goes8_sa17,28,SAM,0.567855,2.29349904e-01,1.000000,72.5478
goes8_sa17,28,SAM,0.626052,2.51066968e-01,1.000000,74.1988
goes8_sa17,28,SAM,0.690213,2.74046065e-01,1.000000,76.4273
goes8_sa17,28,SAM,0.760950,2.98025415e-01,1.000000,79.1945
goes8_sa17,28,SAM,0.838936,3.22693951e-01,1.000000,82.3161
goes8_sa17,28,SAM,0.924915,3.47791377e-01,1.000000,85.3540
goes8_sa17,28,SAM,1.019705,3.73412176e-01,1.000000,87.4772
goes8_sa17,28,SAM,1.124210,4.00639551e-01,1.000000,87.5065
goes8_sa17,28,SAM,1.239425,4.32012186e-01,1.000000,84.7182
goes8_sa17,28,SAM,1.366448,4.70440819e-01,1.000000,80.4422
goes8_sa17,28,SAM,1.506489,5.16651855e-01,1.000000,78.2043
goes8_sa17,28,SAM,1.660883,5.67473125e-01,1.000000,80.7792
goes8_sa17,28,SAM,1.831099,6.17177131e-01,1.000000,87.1429
goes8_sa17,28,SAM,2.018760,6.62310359e-01,1.000000,91.7376
goes8_sa17,28,SAM,2.225654,7.11395301e-01,1.000000,87.2361
goes8_sa17,28,SAM,2.453751,7.80198129e-01,1.000000,79.1426
goes8_sa17,28,SAM,2.705225,8.60686996e-01,1.000000,83.8824
goes8_sa17,28,SAM,2.982471,9.27756199e-01,1.000000,94.0529
goes8_sa17,28,SAM,3.288131,9.97308602e-01,1.000000,84.9933
goes8_sa17,28,SAM,3.625117,NaN,NaN,NaN
goes8_sa17,28,SAM,3.996639,NaN,NaN,NaN
goes8_sa17,28,SAM,4.406236,NaN,NaN,NaN
goes8_sa17,28,SAM,4.857812,NaN,NaN,NaN
goes8_sa17,28,SAM,5.355667,NaN,NaN,NaN
goes8_sa17,28,SAM,5.904545,NaN,NaN,NaN
goes8_sa17,28,SAM,6.509675,NaN,NaN,NaN
goes8_sa17,28,SAM,7.176822,NaN,NaN,NaN
goes8_sa17,28,SAM,7.912343,NaN,NaN,NaN
goes8_sa17,28,SAM,8.723243,NaN,NaN,NaN
goes8_sa17,28,SAM,9.617249,NaN,NaN,NaN
goes8_sa17,28,SAM,10.602877,NaN,NaN,NaN
goes8_sa17,28,SAM,11.689518,NaN,NaN,NaN
goes8_sa17,28,SAM,12.887524,NaN,NaN,NaN
goes8_sa17,28,SAM,14.208308,NaN,NaN,NaN
goes8_sa17,28,SAM,15.664454,NaN,NaN,NaN
goes8_sa17,28,SAM,17.269833,NaN,NaN,NaN
goes8_sa17,28,SAM,19.039740,NaN,NaN,NaN
goes8_sa17,28,SAM,20.991037,NaN,NaN,NaN
goes8_sa17,28,SAM,23.142314,NaN,NaN,NaN
goes8_sa17,28,SAM,25.514065,NaN,NaN,NaN
goes8_sa17,28,SAM,28.128887,NaN,NaN,NaN
goes8_sa17,28,SAM,31.011689,NaN,NaN,NaN
goes8_sa17,28,SAM,34.189937,NaN,NaN,NaN
goes8_sa17,28,SAM,37.693910,NaN,NaN,NaN
goes8_sa17,28,SAM,41.556988,NaN,NaN,NaN
goes8_sa17,28,SAM,45.815977,NaN,NaN,NaN
goes8_sa17,28,SAM,50.511449,NaN,NaN,NaN
goes8_sa17,28,SAM,55.688140,NaN,NaN,NaN
goes8_sa17,28,SAM,61.395366,NaN,NaN,NaN
goes8_sa17,28,SAM,67.687500,NaN,NaN,NaN
goes8_sa17,28,SAM,74.624487,NaN,NaN,NaN
goes8_sa17,28,SAM,82.272413,NaN,NaN,NaN
goes8_sa17,28,SAM,90.704142,NaN,NaN,NaN
goes8_sa17,28,SAM,100.000000,NaN,NaN,NaN
goes8_sa17,29,SAM,0.000000,4.14348203e-04,0.981556,88.6755
goes8_sa17,29,SAM,0.001000,2.89445029e-04,0.963041,137.4455
goes8_sa17,29,SAM,0.001102,3.25828043e-04,0.958901,136.1189
goes8_sa17,29,SAM,0.001215,3.51138791e-04,0.954564,136.6439
goes8_sa17,29,SAM,0.001340,3.72495799e-04,0.949959,137.9895
goes8_sa17,29,SAM,0.001477,3.91908879e-04,0.944967,139.9267
goes8_sa17,29,SAM,0.001629,4.10171351e-04,0.939427,142.3667
goes8_sa17,29,SAM,0.001796,4.27690237e-04,0.933166,145.2468
goes8_sa17,29,SAM,0.001980,4.44711259e-04,0.926008,148.4952
goes8_sa17,29,SAM,0.002183,4.61410489e-04,0.917794,152.0182
goes8_sa17,29,SAM,0.002406,4.77938340e-04,0.908396,155.7012
goes8_sa17,29,SAM,0.002653,4.94438472e-04,0.897736,159.4237
goes8_sa17,29,SAM,0.002925,5.11050858e-04,0.885798,163.0741
goes8_sa17,29,SAM,0.003225,5.27906686e-04,0.872621,166.5548
goes8_sa17,29,SAM,0.003555,5.45121361e-04,0.858293,169.7661
goes8_sa17,29,SAM,0.003919,5.62789735e-04,0.842939,172.5813
goes8_sa17,29,SAM,0.004321,5.80986113e-04,0.826696,174.8433
goes8_sa17,29,SAM,0.004764,5.99770783e-04,0.809690,176.4352
goes8_sa17,29,SAM,0.005252,6.19201076e-04,0.792009,177.4401
goes8_sa17,29,SAM,0.005790,6.39339301e-04,0.773696,178.1533
goes8_sa17,29,SAM,0.006384,6.60251339e-04,0.754764,178.7708
goes8_sa17,29,SAM,0.007038,6.82001091e-04,0.735220,179.2900
goes8_sa17,29,SAM,0.007759,7.04649809e-04,0.715071,179.7005
goes8_sa17,29,SAM,0.008555,7.28258004e-04,0.694320,179.8073
goes8_sa17,29,SAM,0.009431,7.52887335e-04,0.672972,179.7448
goes8_sa17,29,SAM,0.010398,7.78603183e-04,0.651025,179.8545
goes8_sa17,29,SAM,0.011464,8.05474241e-04,0.628485,179.9073
goes8_sa17,29,SAM,0.012638,8.33573451e-04,0.605360,179.8610
goes8_sa17,29,SAM,0.013934,8.62981603e-04,0.581668,179.8904
goes8_sa17,29,SAM,0.015362,8.93787933e-04,0.557442,179.8723
goes8_sa17,29,SAM,0.016936,9.26090555e-04,0.532732,179.8703
goes8_sa17,29,SAM,0.018672,9.59993650e-04,0.507621,179.8608
goes8_sa17,29,SAM,0.020585,9.95599055e-04,0.482239,179.8442
goes8_sa17,29,SAM,0.022695,1.03298784e-03,0.456774,179.8216
goes8_sa17,29,SAM,0.025021,1.07218671e-03,0.431496,179.7908
goes8_sa17,29,SAM,0.027585,1.11311444e-03,0.406771,179.7493
goes8_sa17,29,SAM,0.030412,1.15550947e-03,0.383062,179.6951
goes8_sa17,29,SAM,0.033529,1.19885465e-03,0.360919,179.6250
goes8_sa17,29,SAM,0.036966,1.24233931e-03,0.340917,179.5370
goes8_sa17,29,SAM,0.040754,1.28491815e-03,0.323573,179.4299
goes8_sa17,29,SAM,0.044931,1.32550861e-03,0.309233,179.3047
goes8_sa17,29,SAM,0.049535,1.36328953e-03,0.297991,179.1653
goes8_sa17,29,SAM,0.054612,1.39796859e-03,0.289661,179.0175
goes8_sa17,29,SAM,0.060209,1.42987373e-03,0.283837,178.8673
goes8_sa17,29,SAM,0.066379,1.45983173e-03,0.279995,178.7187
goes8_sa17,29,SAM,0.073182,1.48892723e-03,0.277603,178.5731
goes8_sa17,29,SAM,0.080683,1.51827209e-03,0.276198,178.4301
goes8_sa17,29,SAM,0.088951,1.54886169e-03,0.275418,178.2880
goes8_sa17,29,SAM,0.098068,1.58152463e-03,0.275010,178.1458
goes8_sa17,29,SAM,0.108118,1.61693560e-03,0.274809,178.0027
goes8_sa17,29,SAM,0.119199,1.65565719e-03,0.274716,177.8582
goes8_sa17,29,SAM,0.131415,1.69818690e-03,0.274676,177.7167
goes8_sa17,29,SAM,0.144883,1.74499762e-03,0.274659,177.5771
goes8_sa17,29,SAM,0.159731,1.79656802e-03,0.274653,177.4489
goes8_sa17,29,SAM,0.176101,1.85340381e-03,0.274651,177.3309
goes8_sa17,29,SAM,0.194149,1.91605217e-03,0.274650,177.2251
goes8_sa17,29,SAM,0.214047,1.98511233e-03,0.274650,177.1583
goes8_sa17,29,SAM,0.235983,2.06124383e-03,0.274650,177.0744
goes8_sa17,29,SAM,0.260168,2.14517449e-03,0.274650,177.1179
goes8_sa17,29,SAM,0.286832,2.23770840e-03,0.274650,177.0253
goes8_sa17,29,SAM,0.316228,2.33973422e-03,0.274650,177.4446
goes8_sa17,29,SAM,0.348637,2.45223281e-03,0.274650,176.9820
goes8_sa17,29,SAM,0.384367,2.57627042e-03,0.274650,178.3354
goes8_sa17,29,SAM,0.423759,2.71288235e-03,0.274650,174.0516
goes8_sa17,29,SAM,0.467188,2.86191879e-03,0.274650,168.8332
goes8_sa17,29,SAM,0.515068,3.00683762e-03,0.274650,150.7967
goes8_sa17,29,SAM,0.567855,2.93445788e-03,0.274650,115.1064
goes8_sa17,29,SAM,0.626052,2.27169905e-03,0.274650,92.8120
goes8_sa17,29,SAM,0.690213,1.33842229e-03,0.274651,89.5518
goes8_sa17,29,SAM,0.760950,4.02276310e-03,0.961682,111.1311
goes8_sa17,29,SAM,0.838936,2.23697950e-02,0.966022,136.4926
goes8_sa17,29,SAM,0.924915,2.23619327e-02,0.971474,132.0479
goes8_sa17,29,SAM,1.019705,2.13211372e-02,0.966857,135.6008
goes8_sa17,29,SAM,1.124210,3.12360479e-02,0.967795,148.7399
goes8_sa17,29,SAM,1.239425,4.78889384e-02,0.970203,169.2200
goes8_sa17,29,SAM,1.366448,4.72505279e-02,0.979413,144.3872
goes8_sa17,29,SAM,1.506489,2.56633553e-02,0.969578,138.9182
goes8_sa17,29,SAM,1.660883,3.64739472e-02,0.968614,154.9992
goes8_sa17,29,SAM,1.831099,5.11610645e-02,0.976252,150.5457
goes8_sa17,29,SAM,2.018760,3.01525079e-02,0.969932,143.8246
goes8_sa17,29,SAM,2.225654,4.41242960e-02,0.970710,159.8447
goes8_sa17,29,SAM,2.453751,4.07265759e-02,0.976491,146.5677
goes8_sa17,29,SAM,2.705225,3.61154956e-02,0.969513,151.9176
goes8_sa17,29,SAM,2.982471,3.66607389e-02,0.973908,146.1243
goes8_sa17,29,SAM,3.288131,4.34001806e-02,0.970936,157.9947
goes8_sa17,29,SAM,3.625117,3.13156899e-02,0.970992,144.1560
goes8_sa17,29,SAM,3.996639,3.99432484e-02,0.974575,147.4513
goes8_sa17,29,SAM,4.406236,4.95601344e-02,0.972777,159.2013
goes8_sa17,29,SAM,4.857812,4.30624194e-02,0.971004,156.5881
goes8_sa17,29,SAM,5.355667,4.41068947e-02,0.971105,158.3208
goes8_sa17,29,SAM,5.904545,4.49663996e-02,0.971960,155.9073
goes8_sa17,29,SAM,6.509675,4.66117194e-02,0.975187,150.8019
goes8_sa17,29,SAM,7.176822,3.38571111e-02,0.970970,146.6739
goes8_sa17,29,SAM,7.912343,4.43893953e-02,0.971936,155.3687
goes8_sa17,29,SAM,8.723243,3.25422695e-02,0.970137,146.5192
goes8_sa17,29,SAM,9.617249,3.51273698e-02,0.973476,145.2953
goes8_sa17,29,SAM,10.602877,3.63989009e-02,0.974036,145.6960
goes8_sa17,29,SAM,11.689518,3.22343469e-02,0.970840,145.3146
goes8_sa17,29,SAM,12.887524,4.28376391e-02,0.971310,155.4004
goes8_sa17,29,SAM,14.208308,3.45506581e-02,0.970701,147.7943
goes8_sa17,29,SAM,15.664454,3.25989560e-02,0.971576,144.9030
goes8_sa17,29,SAM,17.269833,3.67450717e-02,0.970427,150.8073
goes8_sa17,29,SAM,19.039740,4.01288882e-02,0.974053,148.1382
goes8_sa17,29,SAM,20.991037,4.35124881e-02,0.973869,150.6115
goes8_sa17,29,SAM,23.142314,3.45328752e-02,0.971730,146.4348
goes8_sa17,29,SAM,25.514065,4.57510398e-02,0.974857,150.7568
goes8_sa17,29,SAM,28.128887,3.48762916e-02,0.972042,146.4133
goes8_sa17,29,SAM,31.011689,4.22284559e-02,0.974100,149.4170
goes8_sa17,29,SAM,34.189937,3.42787240e-02,0.970904,147.2045
goes8_sa17,29,SAM,37.693910,3.22336689e-02,0.970725,145.4437
goes8_sa17,29,SAM,41.556988,4.13311483e-02,0.975166,147.6232
goes8_sa17,29,SAM,45.815977,3.77455831e-02,0.970082,152.5825
goes8_sa17,29,SAM,50.511449,4.59628740e-02,0.974802,150.9890
goes8_sa17,29,SAM,55.688140,3.22375263e-02,0.970868,145.2853
goes8_sa17,29,SAM,61.395366,4.53086022e-02,0.971667,157.9036
goes8_sa17,29,SAM,67.687500,3.22399044e-02,0.970885,145.2693
goes8_sa17,29,SAM,74.624487,3.45693029e-02,0.973131,145.1667
goes8_sa17,29,SAM,82.272413,3.68761431e-02,0.970428,150.9627
goes8_sa17,29,SAM,90.704142,3.23024704e-02,0.970499,145.7851
goes8_sa17,29,SAM,100.000000,4.29963461e-02,0.973994,150.0699
goes8_sa17,30,LAM,0.000000,5.85356922e-04,0.783878,41.0071
goes8_sa17,30,LAM,0.001000,5.31988412e-04,0.825306,57.2805
goes8_sa17,30,LAM,0.001102,5.26738248e-04,0.829755,58.3665
goes8_sa17,30,LAM,0.001215,5.20979122e-04,0.834689,59.3827
goes8_sa17,30,LAM,0.001340,5.14650033e-04,0.840161,60.3038
goes8_sa17,30,LAM,0.001477,5.07675787e-04,0.846231,61.1187
goes8_sa17,30,LAM,0.001629,4.99963861e-04,0.852965,61.8416
goes8_sa17,30,LAM,0.001796,4.91402320e-04,0.860434,62.5244
goes8_sa17,30,LAM,0.001980,4.81859819e-04,0.868715,63.2629
goes8_sa17,30,LAM,0.002183,4.71187739e-04,0.877880,64.1876
goes8_sa17,30,LAM,0.002406,4.59220646e-04,0.887987,65.4242
goes8_sa17,30,LAM,0.002653,4.45760184e-04,0.899067,67.0168
goes8_sa17,30,LAM,0.002925,4.30498526e-04,0.911104,68.8307
goes8_sa17,30,LAM,0.003225,4.12753739e-04,0.924053,70.4672
goes8_sa17,30,LAM,0.003555,3.90554042e-04,0.937894,71.1713
goes8_sa17,30,LAM,0.003919,3.56107763e-04,0.952844,69.3111
goes8_sa17,30,LAM,0.004321,3.20218651e-04,0.971419,77.5412
goes8_sa17,30,LAM,0.004764,3.09932133e-04,0.974166,122.6772
goes8_sa17,30,LAM,0.005252,3.95474521e-04,0.955570,128.8130
goes8_sa17,30,LAM,0.005790,4.77159989e-04,0.943584,134.1453
goes8_sa17,30,LAM,0.006384,5.39257100e-04,0.928705,143.9032
goes8_sa17,30,LAM,0.007038,5.91072961e-04,0.908308,155.0868
goes8_sa17,30,LAM,0.007759,6.36575009e-04,0.883011,164.2048
goes8_sa17,30,LAM,0.008555,6.78707671e-04,0.855216,170.1925
goes8_sa17,30,LAM,0.009431,7.19141107e-04,0.826548,174.2320
goes8_sa17,30,LAM,0.010398,7.58780480e-04,0.797688,176.9972
goes8_sa17,30,LAM,0.011464,7.98143608e-04,0.768929,178.5678
goes8_sa17,30,LAM,0.012638,8.37583897e-04,0.740338,179.4001
goes8_sa17,30,LAM,0.013934,8.77369165e-04,0.711876,179.5345
goes8_sa17,30,LAM,0.015362,9.17712634e-04,0.683472,179.7530
goes8_sa17,30,LAM,0.016936,9.58792141e-04,0.655056,179.9093
goes8_sa17,30,LAM,0.018672,1.00076257e-03,0.626572,179.8352
goes8_sa17,30,LAM,0.020585,1.04377933e-03,0.597969,179.8700
goes8_sa17,30,LAM,0.022695,1.08800856e-03,0.569219,179.8571
goes8_sa17,30,LAM,0.025021,1.13363767e-03,0.540319,179.8417
goes8_sa17,30,LAM,0.027585,1.18087765e-03,0.511313,179.8247
goes8_sa17,30,LAM,0.030412,1.22995276e-03,0.482308,179.7984
goes8_sa17,30,LAM,0.033529,1.28106661e-03,0.453511,179.7608
goes8_sa17,30,LAM,0.036966,1.33433135e-03,0.425252,179.7088
goes8_sa17,30,LAM,0.040754,1.38965017e-03,0.398015,179.6391
goes8_sa17,30,LAM,0.044931,1.44656330e-03,0.372428,179.5478
goes8_sa17,30,LAM,0.049535,1.50411520e-03,0.349213,179.4313
goes8_sa17,30,LAM,0.054612,1.56086099e-03,0.329065,179.2876
goes8_sa17,30,LAM,0.060209,1.61513489e-03,0.312489,179.1184
goes8_sa17,30,LAM,0.066379,1.66556526e-03,0.299646,178.9304
goes8_sa17,30,LAM,0.073182,1.71159052e-03,0.290313,178.7337
goes8_sa17,30,LAM,0.080683,1.75365723e-03,0.283955,178.5389
goes8_sa17,30,LAM,0.088951,1.79300628e-03,0.279891,178.3526
goes8_sa17,30,LAM,0.098068,1.83124331e-03,0.277449,178.1772
goes8_sa17,30,LAM,0.108118,1.86995619e-03,0.276067,178.0119
goes8_sa17,30,LAM,0.119199,1.91050756e-03,0.275329,177.8546
goes8_sa17,30,LAM,0.131415,1.95398838e-03,0.274958,177.7045
goes8_sa17,30,LAM,0.144883,2.00126313e-03,0.274782,177.5623
goes8_sa17,30,LAM,0.159731,2.05304581e-03,0.274703,177.4289
goes8_sa17,30,LAM,0.176101,2.10997227e-03,0.274670,177.3097
goes8_sa17,30,LAM,0.194149,2.17265642e-03,0.274657,177.2057
goes8_sa17,30,LAM,0.214047,2.24172911e-03,0.274652,177.1281
goes8_sa17,30,LAM,0.235983,2.31786393e-03,0.274651,177.0740
goes8_sa17,30,LAM,0.260168,2.40179441e-03,0.274650,177.0677
goes8_sa17,30,LAM,0.286832,2.49432698e-03,0.274650,177.0952
goes8_sa17,30,LAM,0.316228,2.59635171e-03,0.274650,177.2206
goes8_sa17,30,LAM,0.348637,2.70885367e-03,0.274650,177.3792
goes8_sa17,30,LAM,0.384367,2.83292191e-03,0.274650,177.6867
goes8_sa17,30,LAM,0.423759,2.96975931e-03,0.274650,178.3615
goes8_sa17,30,LAM,0.467188,3.12067237e-03,0.274650,178.5890
goes8_sa17,30,LAM,0.515068,3.28701702e-03,0.274650,177.4204
goes8_sa17,30,LAM,0.567855,3.46974738e-03,0.274650,172.1196
goes8_sa17,30,LAM,0.626052,3.66436901e-03,0.274650,159.3111
goes8_sa17,30,LAM,0.690213,3.77955339e-03,0.274650,133.6047
goes8_sa17,30,LAM,0.760950,3.28312458e-03,0.274650,100.1540
goes8_sa17,30,LAM,0.838936,2.19845683e-03,0.274652,89.8202
goes8_sa17,30,LAM,0.924915,4.32499143e-04,0.858800,81.7647
goes8_sa17,30,LAM,1.019705,2.12346526e-02,0.965566,136.0258
goes8_sa17,30,LAM,1.124210,2.30305351e-02,0.971397,133.1573
goes8_sa17,30,LAM,1.239425,2.31764022e-02,0.967214,137.9525
goes8_sa17,30,LAM,1.366448,3.71149008e-02,0.968318,157.1425
goes8_sa17,30,LAM,1.506489,5.41546455e-02,0.975525,152.3063
goes8_sa17,30,LAM,1.660883,2.44051236e-02,0.969744,138.0823
goes8_sa17,30,LAM,1.831099,3.84563282e-02,0.968609,158.2977
goes8_sa17,30,LAM,2.018760,4.69576509e-02,0.978642,145.9917
goes8_sa17,30,LAM,2.225654,3.09439245e-02,0.969192,145.8929
goes8_sa17,30,LAM,2.453751,5.59090847e-02,0.973243,164.4877
goes8_sa17,30,LAM,2.705225,2.88499391e-02,0.969515,143.1452
goes8_sa17,30,LAM,2.982471,4.86927299e-02,0.974788,152.3753
goes8_sa17,30,LAM,3.288131,3.61946944e-02,0.969821,151.4296
goes8_sa17,30,LAM,3.625117,3.38480371e-02,0.973928,144.2855
goes8_sa17,30,LAM,3.996639,4.54907721e-02,0.974407,151.0709
goes8_sa17,30,LAM,4.406236,4.61586930e-02,0.971559,159.3511
goes8_sa17,30,LAM,4.857812,4.04067637e-02,0.970423,154.9967
goes8_sa17,30,LAM,5.355667,4.17958025e-02,0.970832,156.0871
goes8_sa17,30,LAM,5.904545,4.35694597e-02,0.971574,155.4854
goes8_sa17,30,LAM,6.509675,4.63482437e-02,0.974652,151.4942
goes8_sa17,30,LAM,7.176822,3.42673879e-02,0.971148,146.8687
goes8_sa17,30,LAM,7.912343,4.39530054e-02,0.971896,155.0192
goes8_sa17,30,LAM,8.723243,3.27080259e-02,0.970195,146.6182
goes8_sa17,30,LAM,9.617249,3.51506768e-02,0.973429,145.3423
goes8_sa17,30,LAM,10.602877,3.63670638e-02,0.974000,145.7020
goes8_sa17,30,LAM,11.689518,3.22410858e-02,0.970833,145.3279
goes8_sa17,30,LAM,12.887524,4.28498612e-02,0.971314,155.4039
goes8_sa17,30,LAM,14.208308,3.45488701e-02,0.970699,147.7946
goes8_sa17,30,LAM,15.664454,3.25969147e-02,0.971576,144.9016
goes8_sa17,30,LAM,17.269833,3.67445510e-02,0.970427,150.8070
goes8_sa17,30,LAM,19.039740,4.01291535e-02,0.974053,148.1383
goes8_sa17,30,LAM,20.991037,4.35125105e-02,0.973869,150.6115
goes8_sa17,30,LAM,23.142314,3.45328888e-02,0.971730,146.4348
goes8_sa17,30,LAM,25.514065,4.57510347e-02,0.974857,150.7568
goes8_sa17,30,LAM,28.128887,3.48762912e-02,0.972042,146.4133
goes8_sa17,30,LAM,31.011689,4.22284560e-02,0.974100,149.4170
goes8_sa17,30,LAM,34.189937,3.42787240e-02,0.970904,147.2045
goes8_sa17,30,LAM,37.693910,3.22336689e-02,0.970725,145.4437
goes8_sa17,30,LAM,41.556988,4.13311482e-02,0.975166,147.6232
goes8_sa17,30,LAM,45.815977,3.77455831e-02,0.970082,152.5825
goes8_sa17,30,LAM,50.511449,4.59628740e-02,0.974802,150.9890
goes8_sa17,30,LAM,55.688140,3.22375263e-02,0.970868,145.2853
goes8_sa17,30,LAM,61.395366,4.53086022e-02,0.971667,157.9036
goes8_sa17,30,LAM,67.687500,3.22399044e-02,0.970885,145.2693
goes8_sa17,30,LAM,74.624487,3.45693029e-02,0.973131,145.1667
goes8_sa17,30,LAM,82.272413,3.68761431e-02,0.970428,150.9627
goes8_sa17,30,LAM,90.704142,3.23024704e-02,0.970499,145.7851
goes8_sa17,30,LAM,100.000000,4.29963461e-02,0.973994,150.0699
goes8_sa17,31,LAM,0.000000,2.34674891e-04,0.722088,154.8107
goes8_sa17,31,LAM,0.001000,2.61913451e-04,0.656394,175.8927
goes8_sa17,31,LAM,0.001102,2.64641504e-04,0.649604,176.5708
goes8_sa17,31,LAM,0.001215,2.67607674e-04,0.642256,177.1309
goes8_sa17,31,LAM,0.001340,2.70827789e-04,0.634326,177.6433
goes8_sa17,31,LAM,0.001477,2.74318988e-04,0.625785,178.1354
goes8_sa17,31,LAM,0.001629,2.78099093e-04,0.616610,178.5698
goes8_sa17,31,LAM,0.001796,2.82186604e-04,0.606775,178.9458
goes8_sa17,31,LAM,0.001980,2.86600964e-04,0.596260,179.2340
goes8_sa17,31,LAM,0.002183,2.91362414e-04,0.585044,179.3877
goes8_sa17,31,LAM,0.002406,2.96492505e-04,0.573112,179.5358
goes8_sa17,31,LAM,0.002653,3.02014176e-04,0.560449,179.7273
goes8_sa17,31,LAM,0.002925,3.07951129e-04,0.547049,179.8064
goes8_sa17,31,LAM,0.003225,3.14327820e-04,0.532913,179.8196
goes8_sa17,31,LAM,0.003555,3.21169827e-04,0.518050,179.9525
goes8_sa17,31,LAM,0.003919,3.28502939e-04,0.502486,179.8942
goes8_sa17,31,LAM,0.004321,3.36352615e-04,0.486259,179.9907
goes8_sa17,31,LAM,0.004764,3.44742700e-04,0.469434,179.9288
goes8_sa17,31,LAM,0.005252,3.53693202e-04,0.452101,179.9365
goes8_sa17,31,LAM,0.005790,3.63216771e-04,0.434383,179.9474
goes8_sa17,31,LAM,0.006384,3.73313432e-04,0.416449,179.9399
goes8_sa17,31,LAM,0.007038,3.83963067e-04,0.398514,179.9284
goes8_sa17,31,LAM,0.007759,3.95115851e-04,0.380842,179.9131
goes8_sa17,31,LAM,0.008555,4.06681851e-04,0.363749,179.8941
goes8_sa17,31,LAM,0.009431,4.18522892e-04,0.347585,179.8796
goes8_sa17,31,LAM,0.010398,4.30452074e-04,0.332708,179.8525
goes8_sa17,31,LAM,0.011464,4.42247304e-04,0.319445,179.8252
goes8_sa17,31,LAM,0.012638,4.53682517e-04,0.308046,179.7925
goes8_sa17,31,LAM,0.013934,4.64572564e-04,0.298640,179.7538
goes8_sa17,31,LAM,0.015362,4.74818150e-04,0.291214,179.7142
goes8_sa17,31,LAM,0.016936,4.84433077e-04,0.285619,179.6699
goes8_sa17,31,LAM,0.018672,4.93542710e-04,0.281603,179.6274
goes8_sa17,31,LAM,0.020585,5.02356475e-04,0.278861,179.5807
goes8_sa17,31,LAM,0.022695,5.11128049e-04,0.277081,179.5301
goes8_sa17,31,LAM,0.025021,5.20118469e-04,0.275985,179.4735
goes8_sa17,31,LAM,0.027585,5.29571366e-04,0.275346,179.4153
goes8_sa17,31,LAM,0.030412,5.39702049e-04,0.274993,179.3536
goes8_sa17,31,LAM,0.033529,5.50697457e-04,0.274810,179.3201
goes8_sa17,31,LAM,0.036966,5.62722449e-04,0.274720,179.2270
goes8_sa17,31,LAM,0.040754,5.75928568e-04,0.274679,179.1829
goes8_sa17,31,LAM,0.044931,5.90462707e-04,0.274661,179.0444
goes8_sa17,31,LAM,0.049535,6.06474388e-04,0.274654,178.9583
goes8_sa17,31,LAM,0.054612,6.24121392e-04,0.274651,178.8383
goes8_sa17,31,LAM,0.060209,6.43574114e-04,0.274650,178.5063
goes8_sa17,31,LAM,0.066379,6.65018035e-04,0.274650,178.9369
goes8_sa17,31,LAM,0.073182,6.88655922e-04,0.274650,177.8265
goes8_sa17,31,LAM,0.080683,7.14705962e-04,0.274650,179.3723
goes8_sa17,31,LAM,0.088951,7.43380611e-04,0.274650,176.3761
goes8_sa17,31,LAM,0.098068,7.74779511e-04,0.274650,171.0031
goes8_sa17,31,LAM,0.108118,8.07947840e-04,0.274650,158.5113
goes8_sa17,31,LAM,0.119199,8.31931818e-04,0.274650,138.9538
goes8_sa17,31,LAM,0.131415,7.83813894e-04,0.274650,109.7329
goes8_sa17,31,LAM,0.144883,6.20124555e-04,0.274650,94.0999
goes8_sa17,31,LAM,0.159731,4.04516147e-04,0.274659,89.3984
goes8_sa17,31,LAM,0.176101,1.56353767e-04,0.836554,173.4311
