beta0_deg,Id0_over_Is,Pe_min,J,mu_over_J,sigma,omega_e0,fate,omega_e_final,omega_e_tailmean,ripple,t_end_yr,reached_horizon,beta_final_deg,Id_final_over_Is,eps_beta_max,in_domain,omega_e_pred,rel_err_pred,alpha_rev_per_yr,beta_pole_min_deg,wall_s,error
135.00,0.7659,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,6.68403126e-04,6.68403126e-04,1.291174e-13,100.0000,1,127.4096,1.000000,5.701800e-02,1,6.68403126e-04,1.217694e-12,17.735378,45.0000,7.10,
165.00,0.7659,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,6.68403126e-04,6.68403126e-04,1.867012e-13,100.0000,1,163.1156,1.000000,3.027079e-02,1,6.68403126e-04,1.764010e-12,24.993709,8.6570,6.71,
15.00,0.7841,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,6.84249700e-04,6.84249700e-04,3.169025e-16,100.0000,1,24.5930,1.000000,3.267909e-02,1,6.84249700e-04,2.376769e-15,30.045914,14.0091,11.43,
45.00,0.7841,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,6.84249700e-04,6.84249700e-04,3.137335e-14,100.0000,1,48.8229,1.000000,5.342493e-02,1,6.84249700e-04,-3.111982e-13,22.423900,39.8161,10.00,
75.00,0.7841,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,6.84249700e-04,6.84249700e-04,5.894386e-14,100.0000,1,84.2570,1.000000,6.233887e-02,1,6.84249700e-04,-6.479071e-13,16.166113,63.1873,8.24,
105.00,0.7841,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,6.84249700e-04,6.84249700e-04,2.994729e-14,100.0000,1,115.0872,1.000000,6.042755e-02,1,6.84249700e-04,3.010574e-15,14.962158,62.7881,7.33,
135.00,0.7841,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,6.84249700e-04,6.84249700e-04,1.617787e-13,100.0000,1,129.5693,1.000000,4.767620e-02,1,6.84249700e-04,1.576748e-12,19.799037,35.4885,7.79,
165.00,0.7841,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,6.84249700e-04,6.84249700e-04,2.085218e-13,100.0000,1,166.2926,1.000000,2.209727e-02,1,6.84249700e-04,2.143212e-12,21.629810,0.1859,7.78,
15.00,0.8023,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,7.00096275e-04,7.00096275e-04,0.000000e+00,100.0000,1,18.7203,1.000000,2.670911e-02,1,7.00096275e-04,9.291884e-16,30.416148,8.5558,13.72,
45.00,0.8023,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,7.00096275e-04,7.00096275e-04,6.814048e-15,100.0000,1,40.9568,1.000000,4.379287e-02,1,7.00096275e-04,-3.825159e-14,25.281585,29.1056,11.49,
75.00,0.8023,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,7.00096275e-04,7.00096275e-04,8.223317e-14,100.0000,1,73.3204,1.000000,5.851835e-02,1,7.00096275e-04,-7.371561e-13,17.472336,55.0075,9.49,
105.00,0.8023,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,7.00096275e-04,7.00096275e-04,2.044214e-14,100.0000,1,88.2381,1.000000,6.018422e-02,1,7.00096275e-04,-2.186690e-13,14.228440,74.9565,5.79,
135.00,0.8023,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,7.00096275e-04,7.00096275e-04,9.555154e-14,100.0000,1,123.9443,1.000000,5.226203e-02,1,7.00096275e-04,1.010492e-12,17.014760,45.0000,5.79,
165.00,0.8023,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,7.00096275e-04,7.00096275e-04,1.802625e-13,100.0000,1,164.0191,1.000000,2.776878e-02,1,7.00096275e-04,1.829262e-12,23.884638,8.0955,5.64,
15.00,0.8204,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,7.15942849e-04,7.15942849e-04,0.000000e+00,100.0000,1,11.8200,1.000000,2.357147e-02,1,7.15942849e-04,1.362933e-15,30.089703,6.3526,11.11,
45.00,0.8204,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,7.15942849e-04,7.15942849e-04,1.014628e-14,100.0000,1,46.9335,1.000000,4.671821e-02,1,7.15942849e-04,-1.627947e-13,22.625264,35.9710,11.42,
75.00,0.8204,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,7.15942849e-04,7.15942849e-04,5.270007e-14,100.0000,1,75.6839,1.000000,5.801976e-02,1,7.15942849e-04,-5.372984e-13,14.974467,66.3846,7.17,
105.00,0.8204,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,7.15942849e-04,7.15942849e-04,2.544141e-14,100.0000,1,116.4502,1.000000,5.483273e-02,1,7.15942849e-04,1.447737e-13,14.567586,59.1274,6.58,
135.00,0.8204,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,7.15942849e-04,7.15942849e-04,1.372019e-13,100.0000,1,139.1801,1.000000,4.597030e-02,1,7.15942849e-04,1.428354e-12,18.297301,38.5777,7.06,
165.00,0.8204,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,7.15942849e-04,7.15942849e-04,1.930821e-13,100.0000,1,163.3967,1.000000,2.771960e-02,1,7.15942849e-04,1.842837e-12,23.125404,10.0499,7.32,
15.00,0.8386,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,7.31789423e-04,7.31789423e-04,0.000000e+00,100.0000,1,19.5868,1.000000,2.573079e-02,1,7.31789423e-04,2.370523e-15,28.802595,11.1853,14.60,
45.00,0.8386,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,7.31789423e-04,7.31789423e-04,2.518680e-14,100.0000,1,51.7107,1.000000,4.652830e-02,1,7.31789423e-04,-2.729064e-13,21.361488,38.2639,10.89,
75.00,0.8386,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,7.31789423e-04,7.31789423e-04,7.570857e-14,100.0000,1,74.4135,1.000000,5.548127e-02,1,7.31789423e-04,-8.127930e-13,15.073658,63.4049,8.71,
105.00,0.8386,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,7.31789423e-04,7.31789423e-04,1.851971e-14,100.0000,1,102.9089,1.000000,4.896733e-02,1,7.31789423e-04,8.622777e-14,13.960498,70.3153,6.56,
135.00,0.8386,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,7.31789423e-04,7.31789423e-04,1.643069e-13,100.0000,1,144.3364,1.000000,3.963680e-02,1,7.31789423e-04,1.656255e-12,19.395371,30.5089,7.10,
165.00,0.8386,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,7.31789423e-04,7.31789423e-04,2.089023e-13,100.0000,1,168.8044,1.000000,2.119530e-02,1,7.31789423e-04,2.088134e-12,23.412413,2.1334,7.23,
15.00,0.8567,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,7.47635997e-04,7.47635997e-04,5.800695e-16,100.0000,1,17.7009,1.000000,2.143733e-02,1,7.47635997e-04,3.335400e-15,27.910093,11.9844,24.50,
45.00,0.8567,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,7.47635997e-04,7.47635997e-04,3.523922e-14,100.0000,1,50.9104,1.000000,4.454502e-02,1,7.47635997e-04,-2.366684e-13,21.102718,37.7072,16.14,
75.00,0.8567,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,7.47635997e-04,7.47635997e-04,8.091970e-14,100.0000,1,79.0542,1.000000,5.334533e-02,1,7.47635997e-04,-8.392156e-13,14.743028,63.3831,11.51,
105.00,0.8567,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,7.47635997e-04,7.47635997e-04,1.551686e-14,100.0000,1,101.8432,1.000000,5.192665e-02,1,7.47635997e-04,5.452654e-14,13.668461,62.1679,9.49,
135.00,0.8567,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,7.47635997e-04,7.47635997e-04,1.628545e-13,100.0000,1,146.0583,1.000000,3.889311e-02,1,7.47635997e-04,1.632896e-12,18.756872,31.7359,11.02,
165.00,0.8567,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,7.47635997e-04,7.47635997e-04,2.007041e-13,100.0000,1,175.8124,1.000000,1.668838e-02,1,7.47635997e-04,2.056927e-12,14.785768,0.9567,12.56,
15.00,0.8749,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,7.63482572e-04,7.63482572e-04,2.840149e-16,100.0000,1,21.2832,1.000000,2.592635e-02,1,7.63482572e-04,1.562082e-15,27.194283,12.5562,18.52,
45.00,0.8749,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,7.63482572e-04,7.63482572e-04,3.464982e-14,100.0000,1,47.1098,1.000000,4.380494e-02,1,7.63482572e-04,-3.824261e-13,20.120425,39.5215,14.44,
75.00,0.8749,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,7.63482572e-04,7.63482572e-04,4.075614e-14,100.0000,1,89.6205,1.000000,5.163773e-02,1,7.63482572e-04,-4.539978e-13,13.822021,68.1297,10.62,
105.00,0.8749,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,7.63482572e-04,7.63482572e-04,1.902900e-14,100.0000,1,119.0069,1.000000,4.868235e-02,1,7.63482572e-04,2.571755e-13,13.882372,57.2436,10.28,
135.00,0.8749,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,7.63482572e-04,7.63482572e-04,1.775093e-13,100.0000,1,135.8116,1.000000,3.616624e-02,1,7.63482572e-04,1.708918e-12,18.859114,28.7962,10.86,
165.00,0.8749,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,7.63482572e-04,7.63482572e-04,2.185495e-13,100.0000,1,175.4874,1.000000,1.438180e-02,1,7.63482572e-04,2.141330e-12,9.628027,0.2846,12.38,
15.00,0.8930,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,7.79329146e-04,7.79329146e-04,2.782399e-16,100.0000,1,24.4620,1.000000,2.579078e-02,1,7.79329146e-04,2.504159e-15,26.516439,13.1544,18.06,
45.00,0.8930,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,7.79329146e-04,7.79329146e-04,5.216997e-14,100.0000,1,55.8594,1.000000,4.346569e-02,1,7.79329146e-04,-5.077877e-13,18.981423,42.0607,12.74,
75.00,0.8930,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,7.79329146e-04,7.79329146e-04,3.158022e-14,100.0000,1,80.0835,1.000000,4.965965e-02,1,7.79329146e-04,-3.170543e-13,13.188445,72.3961,8.46,
105.00,0.8930,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,7.79329146e-04,7.79329146e-04,5.286557e-14,100.0000,1,122.4276,1.000000,4.554861e-02,1,7.79329146e-04,3.899532e-13,14.112513,53.3554,8.62,
135.00,0.8930,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,7.79329146e-04,7.79329146e-04,1.605444e-13,100.0000,1,148.4526,1.000000,3.315015e-02,1,7.79329146e-04,1.716183e-12,19.032068,25.4048,9.14,
165.00,0.8930,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,7.79329146e-04,7.79329146e-04,2.122970e-13,100.0000,1,177.0773,1.000000,1.434346e-02,1,7.79329146e-04,2.123527e-12,12.266717,0.3605,10.79,
15.00,0.9112,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,7.95175720e-04,7.95175720e-04,2.726950e-16,100.0000,1,22.7498,1.000000,2.502295e-02,1,7.95175720e-04,5.453900e-16,26.022123,12.9257,16.34,
45.00,0.9112,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,7.95175720e-04,7.95175720e-04,3.313244e-14,100.0000,1,54.7280,1.000000,4.219746e-02,1,7.95175720e-04,-4.879877e-13,18.411101,42.5516,12.42,
75.00,0.9112,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,7.95175720e-04,7.95175720e-04,5.603882e-14,100.0000,1,90.4786,1.000000,4.797618e-02,1,7.95175720e-04,-5.494804e-13,12.882873,73.0878,8.58,
105.00,0.9112,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,7.95175720e-04,7.95175720e-04,4.635815e-14,100.0000,1,115.3491,1.000000,4.370163e-02,1,7.95175720e-04,5.569795e-13,13.913929,52.9543,8.32,
135.00,0.9112,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,7.95175720e-04,7.95175720e-04,1.664803e-13,100.0000,1,140.3389,1.000000,3.191345e-02,1,7.95175720e-04,1.713615e-12,18.710039,24.9323,9.31,
165.00,0.9112,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,7.95175720e-04,7.95175720e-04,2.095661e-13,100.0000,1,174.3847,1.000000,1.523641e-02,1,7.95175720e-04,2.129884e-12,14.003390,0.8034,10.43,
15.00,0.9364,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.17186528e-04,8.17186528e-04,7.960500e-16,100.0000,1,21.8459,1.000000,2.266383e-02,1,8.17186528e-04,3.184200e-15,25.676597,10.8612,16.78,
45.00,0.9364,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.17186528e-04,8.17186528e-04,1.127737e-14,100.0000,1,55.4505,1.000000,3.921071e-02,1,8.17186528e-04,-2.179850e-13,18.561961,39.9258,13.93,
75.00,0.9364,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.17186528e-04,8.17186528e-04,6.156120e-14,100.0000,1,79.2506,1.000000,4.564326e-02,1,8.17186528e-04,-6.120297e-13,12.778302,69.3504,8.87,
105.00,0.9364,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.17186528e-04,8.17186528e-04,2.600430e-14,100.0000,1,119.1147,1.000000,4.271854e-02,1,8.17186528e-04,3.403114e-13,13.162736,55.5168,8.15,
135.00,0.9364,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.17186528e-04,8.17186528e-04,1.723448e-13,100.0000,1,146.3122,1.000000,3.147047e-02,1,8.17186528e-04,1.704476e-12,17.742312,27.9032,8.73,
165.00,0.9364,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.17186528e-04,8.17186528e-04,2.167909e-13,100.0000,1,173.0079,1.000000,1.521226e-02,1,8.17186528e-04,2.173614e-12,14.757537,0.7914,10.27,
15.00,0.9435,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.23350761e-04,8.23350761e-04,0.000000e+00,100.0000,1,21.5449,1.000000,2.202590e-02,1,8.23350761e-04,3.950451e-15,25.536280,10.8678,15.16,
45.00,0.9435,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.23350761e-04,8.23350761e-04,2.054234e-14,100.0000,1,49.9493,1.000000,3.859470e-02,1,8.23350761e-04,-1.872514e-13,18.494701,39.7277,10.97,
75.00,0.9435,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.23350761e-04,8.23350761e-04,5.464790e-14,100.0000,1,90.2240,1.000000,4.504016e-02,1,8.23350761e-04,-5.957280e-13,12.692409,69.2221,7.42,
105.00,0.9435,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.23350761e-04,8.23350761e-04,2.106907e-14,100.0000,1,101.6682,1.000000,4.226280e-02,1,8.23350761e-04,2.895680e-13,13.049395,55.6294,6.83,
135.00,0.9435,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.23350761e-04,8.23350761e-04,1.657872e-13,100.0000,1,149.0881,1.000000,3.162412e-02,1,8.23350761e-04,1.673279e-12,17.546483,28.2548,8.12,
165.00,0.9435,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.23350761e-04,8.23350761e-04,2.166164e-13,100.0000,1,167.6142,1.000000,1.532782e-02,1,8.23350761e-04,2.219627e-12,15.079136,0.7970,9.19,
15.00,0.9506,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.29514994e-04,8.29514994e-04,3.921094e-16,100.0000,1,19.8509,1.000000,2.159844e-02,1,8.29514994e-04,2.091250e-15,25.385014,10.2271,14.00,
45.00,0.9506,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.29514994e-04,8.29514994e-04,1.803703e-14,100.0000,1,52.4898,1.000000,3.798743e-02,1,8.29514994e-04,-1.610263e-13,18.403011,39.4748,10.32,
75.00,0.9506,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.29514994e-04,8.29514994e-04,6.692001e-14,100.0000,1,90.6914,1.000000,4.446207e-02,1,8.29514994e-04,-6.259374e-13,12.595896,69.2375,7.28,
105.00,0.9506,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.29514994e-04,8.29514994e-04,2.718625e-14,100.0000,1,117.6855,1.000000,4.158069e-02,1,8.29514994e-04,3.102893e-13,12.952963,55.7893,7.58,
135.00,0.9506,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.29514994e-04,8.29514994e-04,1.683456e-13,100.0000,1,145.7036,1.000000,3.143440e-02,1,8.29514994e-04,1.648428e-12,17.372400,28.4749,8.13,
165.00,0.9506,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.29514994e-04,8.29514994e-04,2.276849e-13,100.0000,1,173.6914,1.000000,1.553933e-02,1,8.29514994e-04,2.246787e-12,15.384843,0.8131,9.58,
15.00,0.9576,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.35679227e-04,8.35679227e-04,3.892171e-16,100.0000,1,18.2542,1.000000,2.121905e-02,1,8.35679227e-04,2.335303e-15,25.227830,10.0033,13.76,
45.00,0.9576,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.35679227e-04,8.35679227e-04,2.257459e-14,100.0000,1,44.6274,1.000000,3.737204e-02,1,8.35679227e-04,-1.853971e-13,18.299631,39.5832,9.92,
75.00,0.9576,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.35679227e-04,8.35679227e-04,6.175578e-14,100.0000,1,80.9137,1.000000,4.386216e-02,1,8.35679227e-04,-5.751331e-13,12.494789,69.3574,6.35,
105.00,0.9576,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.35679227e-04,8.35679227e-04,3.386189e-14,100.0000,1,118.0283,1.000000,4.106475e-02,1,8.35679227e-04,2.908749e-13,12.865364,55.5687,6.32,
135.00,0.9576,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.35679227e-04,8.35679227e-04,1.582816e-13,100.0000,1,143.9383,1.000000,3.108897e-02,1,8.35679227e-04,1.646648e-12,17.211387,28.6441,6.93,
165.00,0.9576,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.35679227e-04,8.35679227e-04,2.226322e-13,100.0000,1,173.7889,1.000000,1.546675e-02,1,8.35679227e-04,2.208158e-12,15.625566,0.3346,7.44,
15.00,0.9647,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.41843460e-04,8.41843460e-04,1.287890e-16,100.0000,1,17.1043,1.000000,2.101423e-02,1,8.41843460e-04,1.159101e-15,25.068192,9.9003,11.49,
45.00,0.9647,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.41843460e-04,8.41843460e-04,1.815926e-14,100.0000,1,44.5543,1.000000,3.690900e-02,1,8.41843460e-04,-1.414104e-13,18.189656,39.3686,8.80,
75.00,0.9647,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.41843460e-04,8.41843460e-04,6.439452e-14,100.0000,1,89.1556,1.000000,4.328951e-02,1,8.41843460e-04,-6.116192e-13,12.391486,69.5181,5.82,
105.00,0.9647,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.41843460e-04,8.41843460e-04,5.550808e-14,100.0000,1,112.1722,1.000000,4.020637e-02,1,8.41843460e-04,5.420731e-13,12.783913,55.5906,5.12,
135.00,0.9647,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.41843460e-04,8.41843460e-04,1.634333e-13,100.0000,1,134.4633,1.000000,3.085284e-02,1,8.41843460e-04,1.650947e-12,17.059663,28.8127,6.98,
165.00,0.9647,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.41843460e-04,8.41843460e-04,2.329794e-13,100.0000,1,165.9277,1.000000,1.529703e-02,1,8.41843460e-04,2.242990e-12,15.879862,0.3369,7.19,
15.00,0.9717,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.48007693e-04,8.48007693e-04,2.557057e-16,100.0000,1,19.6729,1.000000,2.072324e-02,1,8.48007693e-04,2.684910e-15,24.907186,9.6730,12.87,
45.00,0.9717,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.48007693e-04,8.48007693e-04,2.697696e-14,100.0000,1,55.0936,1.000000,3.623419e-02,1,8.48007693e-04,-1.756698e-13,18.075961,39.4791,7.43,
75.00,0.9717,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.48007693e-04,8.48007693e-04,6.430999e-14,100.0000,1,93.8672,1.000000,4.272592e-02,1,8.48007693e-04,-5.781507e-13,12.287062,69.5839,5.01,
105.00,0.9717,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.48007693e-04,8.48007693e-04,5.305894e-14,100.0000,1,124.4467,1.000000,3.994116e-02,1,8.48007693e-04,4.487636e-13,12.706382,55.3451,5.15,
135.00,0.9717,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.48007693e-04,8.48007693e-04,1.610946e-13,100.0000,1,142.4913,1.000000,3.041608e-02,1,8.48007693e-04,1.608261e-12,16.914317,28.8944,6.48,
165.00,0.9717,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.48007693e-04,8.48007693e-04,2.257882e-13,100.0000,1,168.3726,1.000000,1.539051e-02,1,8.48007693e-04,2.271818e-12,16.268559,0.5367,7.88,
15.00,0.9788,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.54171927e-04,8.54171927e-04,3.807906e-16,100.0000,1,20.3825,1.000000,2.030476e-02,1,8.54171927e-04,2.411674e-15,24.745911,9.5202,14.32,
45.00,0.9788,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.54171927e-04,8.54171927e-04,1.193144e-14,100.0000,1,45.6415,1.000000,3.583943e-02,1,8.54171927e-04,-1.317536e-13,17.960136,44.1155,7.38,
75.00,0.9788,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.54171927e-04,8.54171927e-04,5.521464e-14,100.0000,1,87.9146,1.000000,4.214336e-02,1,8.54171927e-04,-6.058379e-13,12.182877,69.9330,4.79,
105.00,0.9788,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.54171927e-04,8.54171927e-04,6.422668e-14,100.0000,1,120.9243,1.000000,3.783138e-02,1,8.54171927e-04,3.911989e-13,12.631915,55.1651,4.66,
135.00,0.9788,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.54171927e-04,8.54171927e-04,1.617091e-13,100.0000,1,142.3913,1.000000,2.987063e-02,1,8.54171927e-04,1.635369e-12,16.774307,29.0045,5.18,
165.00,0.9788,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.54171927e-04,8.54171927e-04,2.264435e-13,100.0000,1,165.4444,1.000000,1.529937e-02,1,8.54171927e-04,2.305687e-12,16.569493,0.1730,6.88,
15.00,0.9859,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.60336160e-04,8.60336160e-04,1.260208e-16,100.0000,1,18.7567,1.000000,2.011886e-02,1,8.60336160e-04,2.898477e-15,24.584570,9.5469,10.57,
45.00,0.9859,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.60336160e-04,8.60336160e-04,2.016332e-14,100.0000,1,52.0791,1.000000,3.542789e-02,1,8.60336160e-04,-1.358504e-13,17.843015,38.9724,8.74,
75.00,0.9859,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.60336160e-04,8.60336160e-04,5.381086e-14,100.0000,1,74.4055,1.000000,4.162417e-02,1,8.60336160e-04,-5.500806e-13,12.078878,69.9769,5.68,
105.00,0.9859,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.60336160e-04,8.60336160e-04,6.704304e-14,100.0000,1,104.1928,1.000000,3.893106e-02,1,8.60336160e-04,5.136606e-13,12.559939,54.9628,4.56,
135.00,0.9859,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.60336160e-04,8.60336160e-04,1.551316e-13,100.0000,1,135.3688,1.000000,2.980441e-02,1,8.60336160e-04,1.637010e-12,16.638986,29.0642,5.44,
165.00,0.9859,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.60336160e-04,8.60336160e-04,2.307440e-13,100.0000,1,171.4683,1.000000,1.520767e-02,1,8.60336160e-04,2.294586e-12,16.943521,0.6126,5.97,
15.00,0.9929,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.66500393e-04,8.66500393e-04,3.753728e-16,100.0000,1,18.5293,1.000000,1.979696e-02,1,8.66500393e-04,2.377361e-15,24.423662,9.3128,11.18,
45.00,0.9929,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.66500393e-04,8.66500393e-04,1.564053e-14,100.0000,1,53.9537,1.000000,3.486264e-02,1,8.66500393e-04,-1.418909e-13,17.725754,39.0043,8.09,
75.00,0.9929,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.66500393e-04,8.66500393e-04,3.165644e-14,100.0000,1,92.2895,1.000000,3.589187e-02,1,8.66500393e-04,-4.439409e-13,11.975923,70.6277,6.45,
105.00,0.9929,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.66500393e-04,8.66500393e-04,6.569023e-14,100.0000,1,104.5084,1.000000,3.815605e-02,1,8.66500393e-04,4.052775e-13,12.489960,54.8280,4.94,
135.00,0.9929,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.66500393e-04,8.66500393e-04,1.615354e-13,100.0000,1,147.3862,1.000000,2.914791e-02,1,8.66500393e-04,1.633873e-12,16.507138,29.1189,5.10,
165.00,0.9929,120.0,1.8000,1.0e-03,-1,8.72664626e-04,equilibrium,8.66500393e-04,8.66500393e-04,2.269754e-13,100.0000,1,167.5202,1.000000,1.502445e-02,1,8.66500393e-04,2.285520e-12,17.420958,0.3796,5.74,
15.00,0.7659,20.0,5.0000,1.0e-03,-1,5.23598776e-03,error,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,4.01041876e-03,NaN,NaN,NaN,0.02,DomainError with -2.265102612938638e-7: sqrt was called with
45.00,0.7659,20.0,5.0000,1.0e-03,-1,5.23598776e-03,error,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,4.01041876e-03,NaN,NaN,NaN,0.00,DomainError with -4.96160647488346e-8: sqrt was called with 
75.00,0.7659,20.0,5.0000,1.0e-03,-1,5.23598776e-03,error,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,4.01041876e-03,NaN,NaN,NaN,0.02,DomainError with -1.767143829123049e-7: sqrt was called with
105.00,0.7659,20.0,5.0000,1.0e-03,-1,5.23598776e-03,error,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,4.01041876e-03,NaN,NaN,NaN,0.00,DomainError with -3.200650420618627e-7: sqrt was called with
