beta0_deg,Id0_over_Is,Pe_min,J,mu_over_J,sigma,omega_e0,fate,omega_e_final,omega_e_peak,omega_e_min,omega_e_tailmean,ripple,t_end_yr,reached_horizon,beta_final_deg,Id_final_over_Is,eps_beta_max,t_domain_exit_yr,in_domain,omega_e_tailmean_numeric,n_resonance_crossings,nearest_resonance,d_to_resonance,min_d_separatrix,wall_s
165.00,0.5493,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214039e-02,8.33087733e-02,6.93121252e-04,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,1.124582e-01,NaN,1,NaN,57,SAM 5:1,0.002832,7.943122e-04,0.35
15.00,0.6180,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214039e-02,1.20430687e-01,8.09853575e-04,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,9.630797e-03,NaN,1,NaN,15,SAM 5:1,0.002832,5.132361e-04,0.05
45.00,0.6180,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214039e-02,7.81100338e-02,7.64469045e-04,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,1.421801e-02,NaN,1,NaN,13,SAM 5:1,0.002832,2.360226e-04,0.05
75.00,0.6180,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214038e-02,8.32192033e-02,8.88602319e-04,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,2.920082e-03,NaN,1,NaN,43,SAM 5:1,0.002832,5.492443e-04,0.15
105.00,0.6180,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214038e-02,7.60741232e-02,1.17600084e-03,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,4.969033e-03,NaN,1,NaN,55,SAM 5:1,0.002832,1.081033e-04,0.28
135.00,0.6180,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214038e-02,7.61879026e-02,7.40281529e-04,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,3.565793e-02,NaN,1,NaN,75,SAM 5:1,0.002832,1.879163e-04,0.36
165.00,0.6180,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214039e-02,9.63744247e-02,5.47367776e-04,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,1.318800e-02,NaN,1,NaN,31,SAM 5:1,0.002832,3.340358e-04,0.32
15.00,0.6867,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,9.00894107e-03,9.74500208e-03,1.00219785e-03,5.99577122e-03,7.918651e-01,20.0000,1,168.2616,0.274670,1.073611e-02,NaN,1,NaN,114,LAM 2:5,-0.010875,1.766859e-01,1.41
45.00,0.6867,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214038e-02,8.01549439e-02,7.31427624e-04,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,3.198749e-01,NaN,1,NaN,29,SAM 5:1,0.002832,9.216452e-04,0.31
75.00,0.6867,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214038e-02,7.70685847e-02,8.66134894e-04,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,3.571568e-03,NaN,1,NaN,69,SAM 5:1,0.002832,1.134066e-03,0.65
105.00,0.6867,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214038e-02,8.20101518e-02,1.61852531e-03,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,1.724926e-01,NaN,1,NaN,27,SAM 5:1,0.002832,2.061803e-04,0.27
135.00,0.6867,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214038e-02,9.95420445e-02,6.11961747e-04,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,1.614887e-02,NaN,1,NaN,39,SAM 5:1,0.002832,8.591482e-04,0.45
165.00,0.6867,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214038e-02,1.92176512e-01,7.29219248e-04,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,1.083031e-02,NaN,1,NaN,51,SAM 5:1,0.002832,3.933996e-04,0.48
15.00,0.7554,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214038e-02,8.20478402e-02,1.12294453e-03,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,1.194727e-02,NaN,1,NaN,40,SAM 5:1,0.002832,2.508558e-04,0.24
45.00,0.7554,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214038e-02,7.74680653e-02,1.24025143e-03,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,1.777058e-02,NaN,1,NaN,68,SAM 5:1,0.002832,2.131854e-05,0.59
75.00,0.7554,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214038e-02,8.15393026e-02,1.35078466e-03,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,1.522909e-02,NaN,1,NaN,30,SAM 5:1,0.002832,8.535647e-04,0.24
105.00,0.7554,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214040e-02,7.86794916e-02,1.66768007e-03,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,7.368756e-03,NaN,1,NaN,12,SAM 5:1,0.002832,7.276832e-04,0.08
135.00,0.7554,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214038e-02,7.92211496e-02,1.30429919e-03,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,1.799868e-02,NaN,1,NaN,48,SAM 5:1,0.002832,6.082098e-04,0.40
165.00,0.7554,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214038e-02,7.61570679e-02,1.21854458e-03,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,1.206132e-02,NaN,1,NaN,70,SAM 5:1,0.002832,8.083892e-04,0.41
15.00,0.8240,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214038e-02,8.17868728e-02,1.52690421e-03,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,1.455282e-02,NaN,1,NaN,28,SAM 5:1,0.002832,4.271664e-04,0.25
45.00,0.8240,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214038e-02,2.33874250e-01,1.06645349e-03,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,2.012978e-02,NaN,1,NaN,62,SAM 5:1,0.002832,1.232957e-04,0.58
75.00,0.8240,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214039e-02,8.06982356e-02,1.16060515e-03,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,4.169705e-03,NaN,1,NaN,22,SAM 5:1,0.002832,1.250087e-04,0.08
105.00,0.8240,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214040e-02,9.45705135e-02,1.71046907e-03,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,4.290887e-03,NaN,1,NaN,8,SAM 5:1,0.002832,6.356750e-04,0.08
135.00,0.8240,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214038e-02,8.30895699e-02,1.74532925e-03,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,2.049583e-02,NaN,1,NaN,28,SAM 5:1,0.002832,4.780871e-04,0.25
165.00,0.8240,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214038e-02,7.64937352e-02,1.74532925e-03,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,1.375182e-02,NaN,1,NaN,38,SAM 5:1,0.002832,9.581062e-04,0.24
15.00,0.8927,60.0,0.5000,1.0e-03,-1,1.74532925e-03,spinup,1.00000000e+00,1.00000000e+00,1.36516327e-03,9.53942977e-01,9.265706e-02,3.3921,0,83.3422,1.000000,1.664627e-02,NaN,1,NaN,6,SAM 4:1,0.025560,3.859302e-02,0.02
45.00,0.8927,60.0,0.5000,1.0e-03,-1,1.74532925e-03,spinup,1.00000000e+00,1.00000000e+00,1.13381761e-03,9.61510107e-01,7.450558e-02,3.2905,0,84.9400,1.000000,3.438239e-02,NaN,1,NaN,6,SAM 4:1,0.025560,2.929986e-02,0.02
75.00,0.8927,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214038e-02,8.36886076e-02,1.15191858e-03,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,4.294304e-03,NaN,1,NaN,65,SAM 5:1,0.002832,1.160862e-03,0.56
105.00,0.8927,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214038e-02,2.59676567e-01,1.74532925e-03,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,3.215883e-03,NaN,1,NaN,17,SAM 5:1,0.002832,4.309216e-04,0.10
135.00,0.8927,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214038e-02,8.36679944e-02,1.74532925e-03,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,2.409862e-02,NaN,1,NaN,41,SAM 5:1,0.002832,1.274291e-03,0.24
165.00,0.8927,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214039e-02,8.20069830e-02,1.74532925e-03,7.06236999e-02,9.662091e-02,20.0000,1,132.0913,0.968683,1.676780e-02,NaN,1,NaN,93,SAM 5:1,0.002832,1.238229e-03,0.75
15.00,0.9652,60.0,0.5000,1.0e-03,-1,1.74532925e-03,spinup,1.00000000e+00,1.00000000e+00,1.74532925e-03,9.58652227e-01,8.092577e-02,3.3131,0,83.9412,1.000000,1.342498e-02,NaN,1,NaN,2,SAM 4:1,0.025560,4.017948e-03,0.02
45.00,0.9652,60.0,0.5000,1.0e-03,-1,1.74532925e-03,spinup,1.00000000e+00,1.00000000e+00,1.74532925e-03,9.66378804e-01,6.474948e-02,3.2508,0,87.3530,1.000000,3.754509e-02,NaN,1,NaN,2,SAM 4:1,0.025560,4.017948e-03,0.02
75.00,0.9652,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214040e-02,7.69817829e-02,1.74532925e-03,7.06237099e-02,9.662098e-02,20.0000,1,132.0913,0.968683,1.470520e-01,NaN,1,NaN,21,SAM 5:1,0.002832,8.183731e-04,0.08
105.00,0.9652,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214039e-02,8.19175193e-02,1.74532925e-03,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,1.316821e-01,NaN,1,NaN,7,SAM 5:1,0.002832,3.911164e-04,0.08
135.00,0.9652,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214040e-02,7.68301090e-02,1.74532925e-03,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,6.805254e-03,NaN,1,NaN,25,SAM 5:1,0.002832,3.825985e-07,0.09
165.00,0.9652,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,9.94181999e-03,1.19764607e-02,1.74532925e-03,6.64761695e-03,8.550625e-01,20.0000,1,160.3318,0.274716,2.879489e-02,NaN,1,NaN,80,LAM 2:5,-0.010829,4.017948e-03,1.03
15.00,0.9691,60.0,0.5000,1.0e-03,-1,1.74532925e-03,spinup,1.00000000e+00,1.00000000e+00,1.74532925e-03,9.58553291e-01,8.114822e-02,3.3142,0,83.9079,1.000000,7.690578e-03,NaN,1,NaN,1,SAM 4:1,0.025560,8.035896e-03,0.02
45.00,0.9691,60.0,0.5000,1.0e-03,-1,1.74532925e-03,spinup,1.00000000e+00,1.00000000e+00,1.74532925e-03,9.65160615e-01,6.718872e-02,3.2597,0,86.7584,1.000000,5.380497e-02,NaN,1,NaN,1,SAM 4:1,0.025560,8.035896e-03,0.02
75.00,0.9691,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214040e-02,8.34561429e-02,1.74532925e-03,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,1.711805e-01,NaN,1,NaN,24,SAM 5:1,0.002832,1.045165e-03,0.08
105.00,0.9691,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214038e-02,8.63497861e-02,1.74532925e-03,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,1.588342e-01,NaN,1,NaN,8,SAM 5:1,0.002832,3.685132e-04,0.08
135.00,0.9691,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214040e-02,7.67042843e-02,1.74532925e-03,7.06237099e-02,9.662098e-02,20.0000,1,132.0913,0.968683,2.911241e-02,NaN,1,NaN,26,SAM 5:1,0.002832,4.823353e-04,0.09
165.00,0.9691,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,9.92422689e-03,1.19460201e-02,1.74532925e-03,6.61576896e-03,8.564929e-01,20.0000,1,171.5949,0.274700,2.003686e-02,NaN,1,NaN,81,LAM 2:5,-0.010845,8.035896e-03,1.02
15.00,0.9730,60.0,0.5000,1.0e-03,-1,1.74532925e-03,spinup,1.00000000e+00,1.00000000e+00,1.74532925e-03,9.58459066e-01,8.136049e-02,3.3153,0,83.8764,1.000000,1.758690e-03,NaN,1,NaN,1,SAM 4:1,0.025560,1.205384e-02,0.02
45.00,0.9730,60.0,0.5000,1.0e-03,-1,1.74532925e-03,spinup,1.00000000e+00,1.00000000e+00,1.74532925e-03,9.64121089e-01,6.927522e-02,3.2678,0,86.2482,1.000000,6.434471e-02,NaN,1,1.00616412e-01,1,SAM 4:1,0.025560,1.205384e-02,0.02
75.00,0.9730,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214040e-02,7.60815711e-02,1.74532925e-03,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,1.724121e-01,NaN,1,NaN,26,SAM 5:1,0.002832,5.763731e-04,0.08
105.00,0.9730,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214040e-02,8.04815248e-02,1.74532925e-03,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,1.630192e-01,NaN,1,NaN,24,SAM 5:1,0.002832,7.217336e-04,0.09
135.00,0.9730,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214040e-02,7.60951629e-02,1.74532925e-03,7.06237099e-02,9.662098e-02,20.0000,1,132.0913,0.968683,4.555883e-02,NaN,1,NaN,26,SAM 5:1,0.002832,1.513301e-04,0.12
165.00,0.9730,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214039e-02,7.63504908e-02,1.74532925e-03,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,9.408256e-03,NaN,1,NaN,64,SAM 5:1,0.002832,1.312488e-03,0.78
15.00,0.9768,60.0,0.5000,1.0e-03,-1,1.74532925e-03,spinup,1.00000000e+00,1.00000000e+00,1.74532925e-03,9.58370725e-01,8.156028e-02,3.3162,0,83.8474,1.000000,9.376757e-03,NaN,1,NaN,0,SAM 4:1,0.025560,1.607179e-02,0.02
45.00,0.9768,60.0,0.5000,1.0e-03,-1,1.74532925e-03,spinup,1.00000000e+00,1.00000000e+00,1.74532925e-03,9.63226443e-01,7.108421e-02,3.2752,0,85.8139,1.000000,7.245929e-02,NaN,1,NaN,0,SAM 4:1,0.025560,1.607179e-02,0.02
75.00,0.9768,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214038e-02,7.77894965e-02,1.74532925e-03,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,1.605857e-01,NaN,1,NaN,67,SAM 5:1,0.002832,8.818714e-04,0.60
105.00,0.9768,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214040e-02,7.61754070e-02,1.74532925e-03,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,1.540775e-01,NaN,1,NaN,27,SAM 5:1,0.002832,1.341825e-03,0.09
135.00,0.9768,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214040e-02,7.86770386e-02,1.74532925e-03,7.06237099e-02,9.662098e-02,20.0000,1,132.0913,0.968683,5.944281e-02,NaN,1,NaN,27,SAM 5:1,0.002832,1.425017e-03,0.10
165.00,0.9768,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,9.68999568e-03,1.19169529e-02,1.74532925e-03,6.47791041e-03,8.376704e-01,20.0000,1,157.6518,0.274703,2.868519e-03,NaN,1,NaN,78,LAM 2:5,-0.010842,1.607179e-02,1.05
15.00,0.9807,60.0,0.5000,1.0e-03,-1,1.74532925e-03,spinup,1.00000000e+00,1.00000000e+00,1.74532925e-03,9.58288069e-01,8.174818e-02,3.3171,0,83.8209,1.000000,2.020863e-02,NaN,1,NaN,0,SAM 4:1,0.025560,2.008974e-02,0.02
45.00,0.9807,60.0,0.5000,1.0e-03,-1,1.74532925e-03,spinup,1.00000000e+00,1.00000000e+00,1.74532925e-03,9.62430062e-01,7.271274e-02,3.2819,0,85.4367,1.000000,7.921441e-02,NaN,1,NaN,0,SAM 4:1,0.025560,2.008974e-02,0.02
75.00,0.9807,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214038e-02,7.76167457e-02,1.74532925e-03,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,1.396473e-01,NaN,1,NaN,65,SAM 5:1,0.002832,4.877315e-05,0.75
105.00,0.9807,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,9.86593771e-03,1.18681907e-02,1.74532925e-03,6.58387390e-03,8.512724e-01,20.0000,1,165.7254,0.274702,1.359568e-01,NaN,1,NaN,90,LAM 2:5,-0.010843,2.008974e-02,1.14
135.00,0.9807,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214038e-02,7.91222055e-02,1.74532925e-03,7.06236958e-02,9.662090e-02,20.0000,1,132.0913,0.968683,7.183327e-02,NaN,1,NaN,85,SAM 5:1,0.002832,1.822862e-05,0.78
165.00,0.9807,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214038e-02,7.64219661e-02,1.74532925e-03,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,1.651805e-02,NaN,1,NaN,63,SAM 5:1,0.002832,4.703413e-04,0.60
15.00,0.9845,60.0,0.5000,1.0e-03,-1,1.74532925e-03,spinup,1.00000000e+00,1.00000000e+00,1.74532925e-03,9.58210482e-01,8.192562e-02,3.3180,0,83.7967,1.000000,3.225466e-02,NaN,1,NaN,0,SAM 4:1,0.025560,2.410769e-02,0.01
45.00,0.9845,60.0,0.5000,1.0e-03,-1,1.74532925e-03,spinup,1.00000000e+00,1.00000000e+00,1.74532925e-03,9.61703354e-01,7.422170e-02,3.2880,0,85.1055,1.000000,8.509588e-02,NaN,1,NaN,0,SAM 4:1,0.025560,2.410769e-02,0.02
75.00,0.9845,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.44657770e-02,8.07920497e-02,1.07112266e-03,6.45189409e-02,8.113259e-01,20.0000,1,132.0796,0.968693,1.117668e-01,NaN,1,NaN,127,SAM 5:1,0.002842,1.044291e-03,1.01
105.00,0.9845,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214038e-02,8.25303119e-02,1.74532925e-03,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,1.108284e-01,NaN,1,NaN,73,SAM 5:1,0.002832,1.016103e-04,0.62
135.00,0.9845,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214039e-02,7.60702724e-02,1.74532925e-03,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,8.321913e-02,NaN,1,NaN,69,SAM 5:1,0.002832,6.070598e-04,1.09
165.00,0.9845,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,9.71246006e-03,1.19470792e-02,1.74532925e-03,6.47904346e-03,8.417557e-01,20.0000,1,159.0502,0.274702,3.131628e-02,NaN,1,NaN,80,LAM 2:5,-0.010843,2.410769e-02,1.05
15.00,0.9884,60.0,0.5000,1.0e-03,-1,1.74532925e-03,spinup,1.00000000e+00,1.00000000e+00,1.74532925e-03,9.58137256e-01,8.209421e-02,3.3188,0,83.7746,1.000000,4.533415e-02,NaN,1,NaN,0,SAM 4:1,0.025560,2.812564e-02,0.02
45.00,0.9884,60.0,0.5000,1.0e-03,-1,1.74532925e-03,spinup,1.00000000e+00,1.00000000e+00,1.74532925e-03,9.61036307e-01,7.563471e-02,3.2936,0,84.8180,1.000000,9.036731e-02,NaN,1,NaN,0,SAM 4:1,0.025560,2.812564e-02,0.01
75.00,0.9884,60.0,0.5000,1.0e-03,-1,1.74532925e-03,spinup,1.00000000e+00,1.00000000e+00,1.74532925e-03,9.66427937e-01,6.475559e-02,3.2480,0,87.4418,1.000000,7.833921e-02,NaN,1,1.01949037e-01,0,SAM 4:1,0.025560,2.812564e-02,0.02
105.00,0.9884,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,8.13120127e-03,1.18619419e-02,1.74532925e-03,6.33441023e-03,9.215035e-01,20.0000,1,179.7786,0.274664,8.008909e-02,NaN,1,NaN,100,LAM 2:5,-0.010882,2.812564e-02,0.94
135.00,0.9884,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,9.52329515e-03,1.19672753e-02,1.74532925e-03,6.32439281e-03,8.322737e-01,20.0000,1,170.9238,0.274681,9.386706e-02,NaN,1,NaN,78,LAM 2:5,-0.010864,2.812564e-02,0.96
165.00,0.9884,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,9.70694557e-03,1.19854941e-02,1.74532925e-03,6.48570168e-03,8.400586e-01,20.0000,1,154.5622,0.274709,4.708403e-02,NaN,1,NaN,80,LAM 2:5,-0.010836,2.812564e-02,0.95
15.00,0.9923,60.0,0.5000,1.0e-03,-1,1.74532925e-03,spinup,1.00000000e+00,1.00000000e+00,1.74532925e-03,9.58067713e-01,8.225550e-02,3.3195,0,83.7543,1.000000,5.929999e-02,NaN,1,NaN,0,SAM 4:1,0.025560,3.214359e-02,0.01
45.00,0.9923,60.0,0.5000,1.0e-03,-1,1.74532925e-03,spinup,1.00000000e+00,1.00000000e+00,1.74532925e-03,9.60433816e-01,7.694368e-02,3.2983,0,84.5779,1.000000,9.518800e-02,NaN,1,NaN,0,SAM 4:1,0.025560,3.214359e-02,0.01
75.00,0.9923,60.0,0.5000,1.0e-03,-1,1.74532925e-03,spinup,1.00000000e+00,1.00000000e+00,1.74532925e-03,9.63769937e-01,7.006541e-02,3.2688,0,86.1267,1.000000,4.034947e-02,NaN,1,NaN,0,SAM 4:1,0.025560,3.214359e-02,0.01
105.00,0.9923,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214038e-02,7.60854260e-02,1.48764089e-03,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,1.426243e-01,NaN,1,NaN,59,SAM 5:1,0.002832,4.617394e-04,0.25
135.00,0.9923,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214038e-02,7.91554595e-02,1.74532925e-03,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,1.039393e-01,NaN,1,NaN,67,SAM 5:1,0.002832,3.733823e-04,0.66
165.00,0.9923,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,7.45214039e-02,7.61608498e-02,1.74532925e-03,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,6.367566e-02,NaN,1,NaN,73,SAM 5:1,0.002832,3.028406e-05,0.66
15.00,0.9961,60.0,0.5000,1.0e-03,-1,1.74532925e-03,spinup,1.00000000e+00,1.00000000e+00,1.74532925e-03,9.58001253e-01,8.241084e-02,3.3201,0,83.7356,1.000000,7.403003e-02,NaN,1,NaN,0,SAM 4:1,0.025560,3.616153e-02,0.02
45.00,0.9961,60.0,0.5000,1.0e-03,-1,1.74532925e-03,spinup,1.00000000e+00,1.00000000e+00,1.74532925e-03,9.59908606e-01,7.811945e-02,3.3019,0,84.3889,1.000000,9.966152e-02,NaN,1,NaN,0,SAM 4:1,0.025560,3.616153e-02,0.02
75.00,0.9961,60.0,0.5000,1.0e-03,-1,1.74532925e-03,spinup,1.00000000e+00,1.00000000e+00,1.74532925e-03,9.61909603e-01,7.388507e-02,3.2839,0,85.2533,1.000000,1.463139e-03,NaN,1,NaN,0,SAM 4:1,0.025560,3.616153e-02,0.02
105.00,0.9961,60.0,0.5000,1.0e-03,-1,1.74532925e-03,spinup,1.00000000e+00,1.00000000e+00,1.74532925e-03,9.67202360e-01,6.330563e-02,3.2397,0,87.8774,1.000000,5.477306e-03,NaN,1,NaN,0,SAM 4:1,0.025560,3.616153e-02,0.02
135.00,0.9961,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,9.73344741e-03,1.27951844e-02,1.74532925e-03,6.50110604e-03,8.420604e-01,20.0000,1,156.8338,0.274707,1.135424e-01,NaN,1,NaN,104,LAM 2:5,-0.010838,3.616153e-02,1.10
165.00,0.9961,60.0,0.5000,1.0e-03,-1,1.74532925e-03,cycling,9.80386885e-03,1.24106869e-02,1.74532925e-03,6.54427484e-03,8.473700e-01,20.0000,1,158.4728,0.274706,8.097048e-02,NaN,1,NaN,88,LAM 2:5,-0.010839,3.616153e-02,1.18
15.00,0.3433,120.0,0.5000,1.0e-03,-1,8.72664626e-04,cycling,7.45214038e-02,8.83913936e-02,2.88546344e-04,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,2.949920e-02,NaN,1,NaN,36,SAM 5:1,0.002832,2.114408e-04,0.38
45.00,0.3433,120.0,0.5000,1.0e-03,-1,8.72664626e-04,cycling,7.45214038e-02,2.38678754e-01,4.41903274e-04,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,7.131754e-03,NaN,1,NaN,28,SAM 5:1,0.002832,7.595879e-05,0.11
75.00,0.3433,120.0,0.5000,1.0e-03,-1,8.72664626e-04,cycling,7.45214038e-02,7.48289513e-02,3.50316889e-04,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,1.190785e-01,NaN,1,NaN,26,SAM 5:1,0.002832,5.022511e-04,0.37
105.00,0.3433,120.0,0.5000,1.0e-03,-1,8.72664626e-04,cycling,7.45214038e-02,8.68461329e-02,3.55083003e-04,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,7.701891e-02,NaN,1,NaN,18,SAM 5:1,0.002832,7.402435e-04,0.29
135.00,0.3433,120.0,0.5000,1.0e-03,-1,8.72664626e-04,cycling,7.45214038e-02,7.80919814e-02,1.18786987e-05,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,2.102527e+02,0.8020,0,NaN,28,SAM 5:1,0.002832,9.240684e-04,3.24
165.00,0.3433,120.0,0.5000,1.0e-03,-1,8.72664626e-04,cycling,7.45214039e-02,7.55717626e-02,1.93556684e-04,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,5.365000e-01,NaN,1,NaN,34,SAM 5:1,0.002832,3.936041e-04,0.75
15.00,0.4120,120.0,0.5000,1.0e-03,-1,8.72664626e-04,cycling,7.45214039e-02,7.52904652e-02,1.53865213e-04,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,4.859321e-02,NaN,1,NaN,25,SAM 5:1,0.002832,3.945075e-04,0.35
45.00,0.4120,120.0,0.5000,1.0e-03,-1,8.72664626e-04,cycling,7.45214038e-02,8.19349890e-02,2.36477617e-05,7.06237099e-02,9.662097e-02,20.0000,1,132.0913,0.968683,1.243200e+00,2.0050,0,NaN,29,SAM 5:1,0.002832,3.311036e-04,3.32
